Id,Label,username,max_buzzer_prob,mean_buzzer_prob,n_tweets,n_buzzer_tweets,content_dup_score_max,temporal_burst_score_max,sna_out_deg_max,sna_in_deg_max,posting_freq_per_hour_max,binary_label_gephi
KalanaraDika,KalanaraDika,KalanaraDika,0.0081735756248235,0.0081735756248235,1,0,0.2794,1.0,0.0,0.0,1.0,Non-Buzzer
KasetMu25909,KasetMu25909,KasetMu25909,0.0062345047481358,0.0062345047481358,1,0,0.7933,1.0,1.0,0.0,1.0,Non-Buzzer
Kayn77159766,Kayn77159766,Kayn77159766,0.2844231724739074,0.2844231724739074,1,0,0.714,1.0,1.0,0.0,1.0,Non-Buzzer
KenapaGwWNI,KenapaGwWNI,KenapaGwWNI,0.0035334122367203,0.0035334122367203,1,0,0.5509,1.0,1.0,0.0,1.0,Non-Buzzer
KenapeAje,KenapeAje,KenapeAje,0.0068162158131599,0.0068162158131599,1,0,0.3759,1.0,1.0,0.0,1.0,Non-Buzzer
Kentato_3,Kentato_3,Kentato_3,0.0026697195135056,0.0026697195135056,1,0,0.2388,1.0,1.0,0.0,1.0,Non-Buzzer
KholiqArRazan,KholiqArRazan,KholiqArRazan,0.0052468795329332,0.0052468795329332,1,0,0.3529,1.0,1.0,0.0,1.0,Non-Buzzer
KomariahKo26005,KomariahKo26005,KomariahKo26005,0.9318886399269104,0.9318886399269104,1,1,1.0,1.0,0.0,0.0,1.0,Buzzer
Kotaro_4844,Kotaro_4844,Kotaro_4844,0.0230072382837533,0.0230072382837533,1,0,0.8577,1.0,0.0,0.0,1.0,Non-Buzzer
KrispyWater5,KrispyWater5,KrispyWater5,0.0033324032556265,0.0033324032556265,1,0,0.3036,1.0,0.0,0.0,1.0,Non-Buzzer
Kritzkrieg__,Kritzkrieg__,Kritzkrieg__,0.0017698084702715,0.0017698084702715,1,0,0.3294,1.0,0.0,0.0,1.0,Non-Buzzer
KumekaGenzo77,KumekaGenzo77,KumekaGenzo77,0.198002204298973,0.0675056129693985,9,0,0.6653,1.0,1.0,0.0,9.0,Non-Buzzer
Kunyah_renyah,Kunyah_renyah,Kunyah_renyah,0.014445761218667,0.014445761218667,1,0,0.6662,1.0,1.0,1.0,1.0,Non-Buzzer
KuppaKingu_,KuppaKingu_,KuppaKingu_,0.0011405629338696,0.0011405629338696,1,0,0.3382,1.0,0.0,0.0,1.0,Non-Buzzer
Kurirputaw,Kurirputaw,Kurirputaw,0.002048309193924,0.002048309193924,1,0,0.3879,1.0,0.0,0.0,1.0,Non-Buzzer
KuroNoLace,KuroNoLace,KuroNoLace,0.0011817861814051,0.0011817861814051,1,0,0.3949,1.0,1.0,0.0,1.0,Non-Buzzer
KvnBhgs,KvnBhgs,KvnBhgs,0.0009373060893267,0.0009373060893267,1,0,0.3239,1.0,0.0,0.0,1.0,Non-Buzzer
Kyloren86166601,Kyloren86166601,Kyloren86166601,0.0083477655425667,0.0083477655425667,1,0,1.0,1.0,1.0,0.0,1.0,Non-Buzzer
LXVCXXXLIXLVI,LXVCXXXLIXLVI,LXVCXXXLIXLVI,0.0017675487324595,0.0017675487324595,1,0,0.3851,1.0,1.0,0.0,1.0,Non-Buzzer
LazyrevilLeona,LazyrevilLeona,LazyrevilLeona,0.0008051900076679,0.0008051900076679,1,0,0.3282,1.0,1.0,0.0,1.0,Non-Buzzer
Leefan_arashi,Leefan_arashi,Leefan_arashi,0.0268682911992073,0.0268682911992073,1,0,0.4696,1.0,0.0,0.0,1.0,Non-Buzzer
LewatTolJORR,LewatTolJORR,LewatTolJORR,0.002331365365535,0.002331365365535,1,0,0.3314,1.0,0.0,0.0,1.0,Non-Buzzer
Lidik58,Lidik58,Lidik58,0.0009146669181063,0.0008923022542148,2,0,0.4026,1.0,1.0,0.0,2.0,Non-Buzzer
Lie_Detektor,Lie_Detektor,Lie_Detektor,0.0011606219923123,0.0011606219923123,1,0,0.3377,1.0,1.0,0.0,1.0,Non-Buzzer
Lifanterra,Lifanterra,Lifanterra,0.0073895817622542,0.0073895817622542,1,0,1.0,1.0,0.0,0.0,1.0,Non-Buzzer
Lipssszzz____,Lipssszzz____,Lipssszzz____,0.2447212487459182,0.1892539858818054,2,0,0.595,0.5,2.0,0.0,1.0,Non-Buzzer
Lord_Mudcrab95,Lord_Mudcrab95,Lord_Mudcrab95,0.0014106056187301,0.0014106056187301,1,0,0.4712,1.0,1.0,1.0,1.0,Non-Buzzer
Lost_Ataraxia,Lost_Ataraxia,Lost_Ataraxia,0.0025045971851795,0.0025045971851795,1,0,0.3586,1.0,0.0,0.0,1.0,Non-Buzzer
Luthfimbaihaqi,Luthfimbaihaqi,Luthfimbaihaqi,0.0031938019674271,0.0031938019674271,1,0,0.2705,1.0,1.0,0.0,1.0,Non-Buzzer
MFRcapture,MFRcapture,MFRcapture,0.0068290112540125,0.0054679317399859,2,0,0.336,1.0,2.0,0.0,2.0,Non-Buzzer
MJRTiger123,MJRTiger123,MJRTiger123,0.0011353007284924,0.0011353007284924,1,0,0.2955,1.0,1.0,0.0,1.0,Non-Buzzer
MRidhonew16179,MRidhonew16179,MRidhonew16179,0.998706579208374,0.9956958889961244,5,5,1.0,0.8,4.0,0.0,4.0,Buzzer
Mahisa_Aspartam,Mahisa_Aspartam,Mahisa_Aspartam,0.0017691674875095,0.0017691674875095,1,0,0.2797,1.0,0.0,0.0,1.0,Non-Buzzer
MangAgus_10,MangAgus_10,MangAgus_10,0.0312224496155977,0.0312224496155977,1,0,0.4973,1.0,1.0,3.0,1.0,Non-Buzzer
Marchelmar3,Marchelmar3,Marchelmar3,0.0014844501856714,0.0014844501856714,1,0,0.388,1.0,0.0,0.0,1.0,Non-Buzzer
MasJawaNinja,MasJawaNinja,MasJawaNinja,0.5372166037559509,0.5372166037559509,1,0,0.368,1.0,1.0,0.0,1.0,Non-Buzzer
MengolianBeef,MengolianBeef,MengolianBeef,0.0024396507069468,0.0018004531739279,2,0,0.7982,1.0,1.0,0.0,2.0,Non-Buzzer
MerahLarva,MerahLarva,MerahLarva,0.0037929327227175,0.0037929327227175,1,0,0.5076,1.0,1.0,0.0,1.0,Non-Buzzer
Mercatman_,Mercatman_,Mercatman_,0.0058605493977665,0.0039273179136216,2,0,0.7171,0.5,2.0,0.0,1.0,Non-Buzzer
MillastoElhart,MillastoElhart,MillastoElhart,0.0012452079681679,0.0012452079681679,1,0,0.5482,1.0,0.0,0.0,1.0,Non-Buzzer
Mirwanovich,Mirwanovich,Mirwanovich,0.0083005623891949,0.0083005623891949,1,0,0.4444,1.0,0.0,0.0,1.0,Non-Buzzer
MistharOzhima,MistharOzhima,MistharOzhima,0.0017508593155071,0.0017508593155071,1,0,0.3656,1.0,1.0,0.0,1.0,Non-Buzzer
MohQym68316,MohQym68316,MohQym68316,0.9748122096061708,0.9748122096061708,1,1,0.8088,1.0,0.0,0.0,1.0,Buzzer
Mohha_haha,Mohha_haha,Mohha_haha,0.0306982696056365,0.0306982696056365,1,0,0.7313,1.0,1.0,0.0,1.0,Non-Buzzer
MrHighgrou79503,MrHighgrou79503,MrHighgrou79503,0.0012436001561582,0.0012436001561582,1,0,0.6095,1.0,1.0,1.0,1.0,Non-Buzzer
MuchBsyrry,MuchBsyrry,MuchBsyrry,0.1044308468699455,0.056098036468029,2,0,0.3198,0.5,0.0,0.0,1.0,Non-Buzzer
MyoKurt,MyoKurt,MyoKurt,0.0011560528073459,0.0011560528073459,1,0,0.625,1.0,1.0,0.0,1.0,Non-Buzzer
NSaysInX,NSaysInX,NSaysInX,0.0096003077924251,0.0096003077924251,1,0,1.0,1.0,1.0,0.0,1.0,Non-Buzzer
NUGreenFlag,NUGreenFlag,NUGreenFlag,0.004212372470647,0.004212372470647,1,0,0.531,1.0,1.0,0.0,1.0,Non-Buzzer
NVT58232209,NVT58232209,NVT58232209,0.0107812052592635,0.0072153387591242,2,0,0.523,1.0,1.0,0.0,2.0,Non-Buzzer
Naelep261,Naelep261,Naelep261,0.0017135040834546,0.0017135040834546,1,0,0.3897,1.0,1.0,0.0,1.0,Non-Buzzer
NavriW,NavriW,NavriW,0.0029857985209673,0.0029857985209673,1,0,0.3454,1.0,0.0,0.0,1.0,Non-Buzzer
Neibiiru,Neibiiru,Neibiiru,0.0032321526668965,0.0032321526668965,1,0,0.3617,1.0,0.0,0.0,1.0,Non-Buzzer
Neidhardtsensei,Neidhardtsensei,Neidhardtsensei,0.0008863182156346,0.0008863182156346,1,0,0.2553,1.0,1.0,0.0,1.0,Non-Buzzer
Neogen176,Neogen176,Neogen176,0.0096450364217162,0.0061814221553504,2,0,0.351,1.0,1.0,0.0,2.0,Non-Buzzer
Neoleone3,Neoleone3,Neoleone3,0.0025313002988696,0.0025313002988696,1,0,0.4007,1.0,0.0,0.0,1.0,Non-Buzzer
NganjukSun23590,NganjukSun23590,NganjukSun23590,0.9988170862197876,0.99789297580719,5,5,0.8445,0.8,4.0,0.0,4.0,Buzzer
NicknationGames,NicknationGames,NicknationGames,0.1640935391187667,0.1640935391187667,1,0,0.7087,1.0,0.0,1.0,1.0,Non-Buzzer
Nidech_E30,Nidech_E30,Nidech_E30,0.0040456000715494,0.0040456000715494,1,0,0.4506,1.0,1.0,0.0,1.0,Non-Buzzer
Nisarahman2327,Nisarahman2327,Nisarahman2327,0.9972261786460876,0.9723921418190002,3,3,1.0,0.6666666666666666,1.0,0.0,2.0,Buzzer
Noireism,Noireism,Noireism,0.0016516863834112,0.0016516863834112,1,0,0.4597,1.0,0.0,0.0,1.0,Non-Buzzer
NomerSi_ali,NomerSi_ali,NomerSi_ali,0.0100853675976395,0.0100853675976395,1,0,0.3657,1.0,1.0,0.0,1.0,Non-Buzzer
NovendraKesuma,NovendraKesuma,NovendraKesuma,0.0011969500919803,0.0011969500919803,1,0,0.2139,1.0,1.0,0.0,1.0,Non-Buzzer
NurdienAsslm,NurdienAsslm,NurdienAsslm,0.0016155743505805,0.0016155743505805,1,0,0.3778,1.0,0.0,0.0,1.0,Non-Buzzer
Nymeryion,Nymeryion,Nymeryion,0.0014398702187463,0.0014398702187463,1,0,0.3611,1.0,0.0,0.0,1.0,Non-Buzzer
ONarsen,ONarsen,ONarsen,0.0861260443925857,0.0861260443925857,1,0,0.3469,1.0,0.0,0.0,1.0,Non-Buzzer
ObiWan_Catnobi,ObiWan_Catnobi,ObiWan_Catnobi,0.010158690623939,0.010158690623939,1,0,0.44,1.0,0.0,0.0,1.0,Non-Buzzer
Official_Yanuar,Official_Yanuar,Official_Yanuar,0.082156591117382,0.082156591117382,1,0,0.4928,1.0,1.0,0.0,1.0,Non-Buzzer
OpiniRakyatID,OpiniRakyatID,OpiniRakyatID,0.0626336559653282,0.0323909446597099,2,0,0.7555,0.5,2.0,0.0,1.0,Non-Buzzer
Orang_Tuwa,Orang_Tuwa,Orang_Tuwa,0.0095822978764772,0.0095822978764772,1,0,0.625,1.0,0.0,0.0,1.0,Non-Buzzer
OrbitSyndrome,OrbitSyndrome,OrbitSyndrome,0.0051995939575135,0.0036701164208352,2,0,0.4294,0.5,2.0,0.0,1.0,Non-Buzzer
Otaku_Anime_Ind,Otaku_Anime_Ind,Otaku_Anime_Ind,0.0063240714371204,0.0063240714371204,1,0,0.4088,1.0,0.0,4.0,1.0,Non-Buzzer
OxygenSunshinee,OxygenSunshinee,OxygenSunshinee,0.0306009259074926,0.017869658768177,2,0,0.5877,1.0,0.0,0.0,2.0,Non-Buzzer
PCM56DAC,PCM56DAC,PCM56DAC,0.008861118927598,0.008861118927598,1,0,0.528,1.0,1.0,0.0,1.0,Non-Buzzer
PPopurii,PPopurii,PPopurii,0.8611599206924438,0.8611599206924438,1,1,1.0,1.0,0.0,0.0,1.0,Buzzer
Panathinatikos,Panathinatikos,Panathinatikos,0.0060413740575313,0.0060413740575313,1,0,0.3321,1.0,0.0,0.0,1.0,Non-Buzzer
ParkBowie,ParkBowie,ParkBowie,0.1324297338724136,0.1324297338724136,1,0,0.4226,1.0,1.0,0.0,1.0,Non-Buzzer
PaulERS89,PaulERS89,PaulERS89,0.021498505026102,0.021498505026102,1,0,0.2616,1.0,1.0,0.0,1.0,Non-Buzzer
Pintu_Macet,Pintu_Macet,Pintu_Macet,0.0032120172400027,0.0032120172400027,1,0,0.4278,1.0,0.0,0.0,1.0,Non-Buzzer
Pirangunter21,Pirangunter21,Pirangunter21,0.0036032674834132,0.0036032674834132,1,0,0.425,1.0,0.0,0.0,1.0,Non-Buzzer
Pito35386217,Pito35386217,Pito35386217,0.0022737181279808,0.0022737181279808,1,0,0.3433,1.0,1.0,0.0,1.0,Non-Buzzer
PseudoMonious,PseudoMonious,PseudoMonious,0.0015385155566036,0.0015385155566036,1,0,0.3452,1.0,0.0,0.0,1.0,Non-Buzzer
Psychelockes,Psychelockes,Psychelockes,0.0034541029017418,0.0034541029017418,1,0,0.2501,1.0,0.0,0.0,1.0,Non-Buzzer
PutriRahma32820,PutriRahma32820,PutriRahma32820,0.9990345239639282,0.9871862530708312,6,6,0.6709,0.8333333333333334,5.0,0.0,5.0,Buzzer
Qilogram2420,Qilogram2420,Qilogram2420,0.0707420036196708,0.0707420036196708,1,0,1.0,1.0,0.0,0.0,1.0,Non-Buzzer
R4ZESKY,R4ZESKY,R4ZESKY,0.0075884293764829,0.0075884293764829,1,0,0.5641,1.0,0.0,0.0,1.0,Non-Buzzer
Raaaxer,Raaaxer,Raaaxer,0.0177084002643823,0.0177084002643823,1,0,0.5888,1.0,0.0,0.0,1.0,Non-Buzzer
Rafi09210,Rafi09210,Rafi09210,0.0124265644699335,0.0061898040585219,3,0,0.4164,0.3333333333333333,1.0,0.0,1.0,Non-Buzzer
Rahman_Denim72,Rahman_Denim72,Rahman_Denim72,0.001228658366017,0.001228658366017,1,0,0.4895,1.0,0.0,0.0,1.0,Non-Buzzer
RaisShawer,RaisShawer,RaisShawer,0.0090658124536275,0.0057694348506629,2,0,0.4249,1.0,2.0,0.0,2.0,Non-Buzzer
RaisaFAl1329,RaisaFAl1329,RaisaFAl1329,0.0045235031284391,0.0045235031284391,1,0,0.3031,1.0,1.0,0.0,1.0,Non-Buzzer
Ranti130920,Ranti130920,Ranti130920,0.9987725615501404,0.7804502248764038,4,3,0.8088,0.75,3.0,0.0,3.0,Buzzer
RashkaLLC,RashkaLLC,RashkaLLC,0.0242209322750568,0.0242209322750568,1,0,0.6226,1.0,1.0,1.0,1.0,Non-Buzzer
RastianRizki,RastianRizki,RastianRizki,0.0018339559901505,0.0018339559901505,1,0,0.2915,1.0,1.0,0.0,1.0,Non-Buzzer
Ravness_,Ravness_,Ravness_,0.0016885043587535,0.0016885043587535,1,0,0.3684,1.0,1.0,0.0,1.0,Non-Buzzer
Raza420691,Raza420691,Raza420691,0.011389804072678,0.011389804072678,1,0,0.4929,1.0,0.0,0.0,1.0,Non-Buzzer
Red_Rackham87,Red_Rackham87,Red_Rackham87,0.0031748067121952,0.0031748067121952,1,0,0.4041,1.0,1.0,0.0,1.0,Non-Buzzer
Reejanuari,Reejanuari,Reejanuari,0.9937852621078492,0.9937852621078492,1,1,0.7847,1.0,0.0,0.0,1.0,Buzzer
Rei_OnZ,Rei_OnZ,Rei_OnZ,0.010303670540452,0.0064641386270523,2,0,0.5539,0.5,1.0,0.0,1.0,Non-Buzzer
ReisaAmeli42101,ReisaAmeli42101,ReisaAmeli42101,0.9640483856201172,0.9640483856201172,1,1,0.7113,1.0,1.0,0.0,1.0,Buzzer
Religuary,Religuary,Religuary,0.0015833082143217,0.0015833082143217,1,0,0.4312,1.0,0.0,0.0,1.0,Non-Buzzer
RenoArifigar,RenoArifigar,RenoArifigar,0.001282952260226,0.001282952260226,1,0,0.7955,1.0,0.0,0.0,1.0,Non-Buzzer
Reonyree,Reonyree,Reonyree,0.9077605605125428,0.9077605605125428,1,1,1.0,1.0,0.0,0.0,1.0,Buzzer
Reshidayu,Reshidayu,Reshidayu,0.0032221702858805,0.0032221702858805,1,0,0.5146,1.0,1.0,0.0,1.0,Non-Buzzer
RhendySpine,RhendySpine,RhendySpine,0.0020844968967139,0.0020844968967139,1,0,0.3367,1.0,1.0,0.0,1.0,Non-Buzzer
RiRuPizza,RiRuPizza,RiRuPizza,0.0678984597325325,0.0678984597325325,1,0,0.5208,1.0,0.0,0.0,1.0,Non-Buzzer
Ridho262,Ridho262,Ridho262,0.0038783412892371,0.0038783412892371,1,0,0.3114,1.0,0.0,0.0,1.0,Non-Buzzer
Rifqyhazard,Rifqyhazard,Rifqyhazard,0.0069836904294788,0.0069836904294788,1,0,0.4928,1.0,0.0,0.0,1.0,Non-Buzzer
Rikaa_key,Rikaa_key,Rikaa_key,0.0339106284081935,0.0339106284081935,1,0,0.5137,1.0,0.0,0.0,1.0,Non-Buzzer
Rinto_edy,Rinto_edy,Rinto_edy,0.0051809637807309,0.003426976269111,3,0,0.3871,0.6666666666666666,2.0,1.0,2.0,Non-Buzzer
RioCvn,RioCvn,RioCvn,0.0016872733831405,0.0016872733831405,1,0,0.406,1.0,1.0,0.0,1.0,Non-Buzzer
RizkiTomooo,RizkiTomooo,RizkiTomooo,0.0012136098230257,0.0012136098230257,1,0,0.7528,1.0,1.0,0.0,1.0,Non-Buzzer
RizkyArdia29527,RizkyArdia29527,RizkyArdia29527,0.993236005306244,0.993236005306244,1,1,0.5896,1.0,0.0,0.0,1.0,Buzzer
RoadsidePleb,RoadsidePleb,RoadsidePleb,0.0011797149199992,0.0011797149199992,1,0,0.6965,1.0,0.0,0.0,1.0,Non-Buzzer
RodzaAkbar_JpId,RodzaAkbar_JpId,RodzaAkbar_JpId,0.0592988841235637,0.0392675995826721,2,0,0.6603,0.5,2.0,0.0,1.0,Non-Buzzer
RosyiYi,RosyiYi,RosyiYi,0.0064607807435095,0.0064607807435095,1,0,0.5878,1.0,1.0,0.0,1.0,Non-Buzzer
RuuRirina,RuuRirina,RuuRirina,0.0226128753274679,0.0130463149398565,2,0,0.605,0.5,0.0,0.0,1.0,Non-Buzzer
Ryand2727,Ryand2727,Ryand2727,0.9182326197624208,0.9182326197624208,1,1,0.9539,1.0,0.0,0.0,1.0,Buzzer
SAHRY013,SAHRY013,SAHRY013,0.0120197683572769,0.0120197683572769,1,0,0.4866,1.0,1.0,0.0,1.0,Non-Buzzer
SEAGamethetic,SEAGamethetic,SEAGamethetic,0.002384383464232,0.002384383464232,1,0,0.3827,1.0,0.0,2.0,1.0,Non-Buzzer
SEdit2321840,SEdit2321840,SEdit2321840,0.0008044759742915,0.0008044759742915,1,0,0.2886,1.0,1.0,0.0,1.0,Non-Buzzer
SKspammer,SKspammer,SKspammer,0.0022333357483148,0.0022333357483148,1,0,0.5238,1.0,0.0,0.0,1.0,Non-Buzzer
SOLDIERB00y,SOLDIERB00y,SOLDIERB00y,0.0051790224388241,0.0051790224388241,1,0,0.5034,1.0,0.0,0.0,1.0,Non-Buzzer
SPayanadi,SPayanadi,SPayanadi,0.9946566820144652,0.9946566820144652,1,1,0.5693,1.0,0.0,0.0,1.0,Buzzer
SabethAnge12086,SabethAnge12086,SabethAnge12086,0.4229984879493713,0.4229984879493713,1,0,0.5161,1.0,0.0,0.0,1.0,Non-Buzzer
SageWoody46573,SageWoody46573,SageWoody46573,0.0018745029810816,0.0018745029810816,1,0,0.44,1.0,0.0,0.0,1.0,Non-Buzzer
SaintSpectra,SaintSpectra,SaintSpectra,0.0141576630994677,0.0141576630994677,1,0,0.4434,1.0,0.0,0.0,1.0,Non-Buzzer
Sanskertar,Sanskertar,Sanskertar,0.0019241065019741,0.0019241065019741,1,0,0.281,1.0,0.0,0.0,1.0,Non-Buzzer
Segagoreng1107,Segagoreng1107,Segagoreng1107,0.0137496897950768,0.0137496897950768,1,0,0.5431,1.0,1.0,0.0,1.0,Non-Buzzer
SenaRedo,SenaRedo,SenaRedo,0.2161922752857208,0.1087483912706375,2,0,0.4878,1.0,0.0,0.0,2.0,Non-Buzzer
SerMorningstar,SerMorningstar,SerMorningstar,0.2512970566749573,0.2512970566749573,1,0,0.3915,1.0,0.0,0.0,1.0,Non-Buzzer
Serenz0_,Serenz0_,Serenz0_,0.2265533208847046,0.2265533208847046,1,0,0.4706,1.0,0.0,0.0,1.0,Non-Buzzer
SetiawanGab,SetiawanGab,SetiawanGab,0.0088394312188029,0.0088394312188029,1,0,0.0,1.0,1.0,0.0,1.0,Non-Buzzer
SevensRoad77,SevensRoad77,SevensRoad77,0.0035132856573909,0.0035132856573909,1,0,0.406,1.0,1.0,0.0,1.0,Non-Buzzer
ShaniBudi,ShaniBudi,ShaniBudi,0.0029016039334237,0.0029016039334237,1,0,0.4305,1.0,0.0,2.0,1.0,Non-Buzzer
Shihan047,Shihan047,Shihan047,0.0043323496356606,0.0034224800765514,2,0,0.4107,1.0,1.0,0.0,2.0,Non-Buzzer
Shikikan_Neko08,Shikikan_Neko08,Shikikan_Neko08,0.0018490427173674,0.0018490427173674,1,0,0.3113,1.0,0.0,0.0,1.0,Non-Buzzer
ShinadeVT,ShinadeVT,ShinadeVT,0.0432516559958457,0.0432516559958457,1,0,0.4183,1.0,0.0,0.0,1.0,Non-Buzzer
Shirogatana_,Shirogatana_,Shirogatana_,0.0018635890446603,0.0018635890446603,1,0,0.3599,1.0,1.0,0.0,1.0,Non-Buzzer
ShoNakanoVtuber,ShoNakanoVtuber,ShoNakanoVtuber,0.6256678700447083,0.2596422135829925,3,0,0.4556,0.6666666666666666,1.0,0.0,2.0,Non-Buzzer
SidikHamdani96,SidikHamdani96,SidikHamdani96,0.9683769345283508,0.9683769345283508,3,3,1.0,1.0,2.0,0.0,3.0,Buzzer
Siestice,Siestice,Siestice,0.0007970214937813,0.0007970214937813,1,0,0.3483,1.0,1.0,0.0,1.0,Non-Buzzer
Sincan_cos,Sincan_cos,Sincan_cos,0.0073739779181778,0.0073739779181778,1,0,0.4633,1.0,0.0,0.0,1.0,Non-Buzzer
SircuTrito,SircuTrito,SircuTrito,0.0321936532855033,0.0170352794229984,2,0,0.3985,1.0,0.0,0.0,2.0,Non-Buzzer
Skalteer,Skalteer,Skalteer,0.0008857601787894,0.0008857601787894,1,0,0.0,1.0,0.0,0.0,1.0,Non-Buzzer
SorajimaAnzu,SorajimaAnzu,SorajimaAnzu,0.0033853785134851,0.0025342586450278,2,0,0.3591,0.5,0.0,0.0,1.0,Non-Buzzer
SoundOfYogi,SoundOfYogi,SoundOfYogi,0.0008568806224502,0.0008568806224502,1,0,0.2705,1.0,0.0,0.0,1.0,Non-Buzzer
Sunoo_dFox,Sunoo_dFox,Sunoo_dFox,0.0799335390329361,0.02841217815876,3,0,0.5733,1.0,2.0,0.0,3.0,Non-Buzzer
SuryanaAja13,SuryanaAja13,SuryanaAja13,0.8139176964759827,0.7788440585136414,2,0,0.4447,1.0,2.0,0.0,2.0,Non-Buzzer
Syarp29,Syarp29,Syarp29,0.0019794097170233,0.0019794097170233,1,0,0.2555,1.0,1.0,0.0,1.0,Non-Buzzer
SylentSevenstar,SylentSevenstar,SylentSevenstar,0.0310406610369682,0.0191796235740184,2,0,0.502,0.5,2.0,1.0,1.0,Non-Buzzer
TAdiwiguno,TAdiwiguno,TAdiwiguno,0.0015303334221243,0.0015303334221243,1,0,0.3231,1.0,1.0,0.0,1.0,Non-Buzzer
TarantikaA93671,TarantikaA93671,TarantikaA93671,0.1029939353466034,0.1029939353466034,1,0,0.3812,1.0,1.0,0.0,1.0,Non-Buzzer
Tessa44ut,Tessa44ut,Tessa44ut,0.9860070943832396,0.4940983653068542,2,1,0.4714,0.5,1.0,0.0,1.0,Buzzer
Tetrotir,Tetrotir,Tetrotir,0.0072614955715835,0.0072614955715835,1,0,0.3733,1.0,0.0,0.0,1.0,Non-Buzzer
The_Discomafia,The_Discomafia,The_Discomafia,0.0244142692536115,0.013161807321012,2,0,0.3423,0.5,2.0,0.0,1.0,Non-Buzzer
The_Takank,The_Takank,The_Takank,0.0013620586832985,0.0013620586832985,1,0,0.3161,1.0,1.0,0.0,1.0,Non-Buzzer
Thegood_fa,Thegood_fa,Thegood_fa,0.0154989752918481,0.0154989752918481,1,0,0.6372,1.0,1.0,0.0,1.0,Non-Buzzer
TirpitzRtx,TirpitzRtx,TirpitzRtx,0.0282631665468215,0.0282631665468215,1,0,1.0,1.0,1.0,1.0,1.0,Non-Buzzer
TirtoID,TirtoID,TirtoID,0.0015607391251251,0.0015607391251251,1,0,0.8111,1.0,0.0,0.0,1.0,Non-Buzzer
TouriHaganashi,TouriHaganashi,TouriHaganashi,0.0255065206438303,0.0255065206438303,1,0,0.3704,1.0,1.0,0.0,1.0,Non-Buzzer
Trixtar__,Trixtar__,Trixtar__,0.0022400761954486,0.0017163837328553,2,0,0.2822,0.5,0.0,0.0,1.0,Non-Buzzer
Tsuraracchi,Tsuraracchi,Tsuraracchi,0.0059132240712642,0.004924189299345,2,0,0.5862,1.0,0.0,0.0,2.0,Non-Buzzer
Turu748392,Turu748392,Turu748392,0.0021425813902169,0.0021425813902169,1,0,0.3814,1.0,1.0,0.0,1.0,Non-Buzzer
Undeirtale,Undeirtale,Undeirtale,0.0023040352389216,0.0023040352389216,1,0,0.2967,1.0,0.0,0.0,1.0,Non-Buzzer
VDzuri,VDzuri,VDzuri,0.0009072060929611,0.0009072060929611,1,0,0.3293,1.0,0.0,0.0,1.0,Non-Buzzer
VGTimes,VGTimes,VGTimes,0.0017397245392203,0.0017397245392203,1,0,0.2763,1.0,0.0,0.0,1.0,Non-Buzzer
ValentinoJ15345,ValentinoJ15345,ValentinoJ15345,0.0012349208118394,0.0012349208118394,1,0,0.4223,1.0,1.0,0.0,1.0,Non-Buzzer
Vanour394663,Vanour394663,Vanour394663,0.0018342355033382,0.0018342355033382,1,0,0.4652,1.0,0.0,0.0,1.0,Non-Buzzer
Vanverz,Vanverz,Vanverz,0.0034630813170224,0.0034630813170224,1,0,0.4874,1.0,0.0,0.0,1.0,Non-Buzzer
VelZeppelit,VelZeppelit,VelZeppelit,0.001065018470399,0.001065018470399,1,0,0.3099,1.0,0.0,0.0,1.0,Non-Buzzer
VinaAmelia33281,VinaAmelia33281,VinaAmelia33281,0.9986055493354796,0.995652675628662,3,3,0.6895,1.0,3.0,0.0,3.0,Buzzer
VincDigiArt,VincDigiArt,VincDigiArt,0.0170846357941627,0.0170846357941627,1,0,0.6226,1.0,1.0,0.0,1.0,Non-Buzzer
Voxastros,Voxastros,Voxastros,0.0019774155225604,0.0019774155225604,1,0,0.238,1.0,1.0,0.0,1.0,Non-Buzzer
WahyuAdiguna,WahyuAdiguna,WahyuAdiguna,0.0017251609824597,0.0017251609824597,1,0,0.4082,1.0,1.0,0.0,1.0,Non-Buzzer
WahyuAr19799578,WahyuAr19799578,WahyuAr19799578,0.0209753066301345,0.0209753066301345,1,0,0.467,1.0,1.0,0.0,1.0,Non-Buzzer
Whl_27,Whl_27,Whl_27,0.0012943847104907,0.0012943847104907,1,0,0.5232,1.0,1.0,0.0,1.0,Non-Buzzer
WibuPsikopatDes,WibuPsikopatDes,WibuPsikopatDes,0.1592506021261215,0.1592506021261215,1,0,1.0,1.0,1.0,0.0,1.0,Non-Buzzer
WitheredShulker,WitheredShulker,WitheredShulker,0.1640109568834304,0.1640109568834304,1,0,0.4754,1.0,0.0,0.0,1.0,Non-Buzzer
Xhareza,Xhareza,Xhareza,0.017315836623311,0.017315836623311,1,0,0.5603,1.0,0.0,0.0,1.0,Non-Buzzer
Y012KI,Y012KI,Y012KI,0.0014683755580335,0.0014683755580335,1,0,0.4597,1.0,1.0,0.0,1.0,Non-Buzzer
Yafie_A_Raihan,Yafie_A_Raihan,Yafie_A_Raihan,0.002175762085244,0.002175762085244,1,0,0.3749,1.0,0.0,0.0,1.0,Non-Buzzer
