conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,word_count_lang_source,detected_lang,language_filter_reason,is_language_noise,clean_text,identified_spam_words,is_spam,is_reply,text_length,word_count,is_short_noise,engagement_score,low_engagement_flag,content_dup_score,lexical_similarity_score,posting_freq_per_hour,temporal_burst_score,account_age_hours,unique_users_in_window,sna_out_deg,sna_in_deg,sna_betweenness,sna_clustering,cluster_id,is_coordinated,semantic_dup_score,semantic_similarity_score,pca_x,pca_y,annotation_id,manual_label,buzzer_prob,buzzer_flag,buzzer_label,dominant_topic,topic_probability,prob_topic_0,prob_topic_1,prob_topic_2
2040579308373332239,2026-04-05 17:36:16+00:00,0,"@ezash Kekhawatiran soal dampak regulasi ini sangat valid, makanya kita perlu kawal agar sistem IGRS yang baru ini segera diperbaiki teknisnya dan lebih transparan informasinya supaya tidak terus membingungkan",2040845994674495856,,ezash,in,,0,0,0,https://x.com/ikaikuikok/status/2040845994674495856,620724276,ikaikuikok,29,id,keep_id_anchor,False,kekhawatiran soal dampak regulasi ini sangat valid makanya kita perlu kawal agar sistem igrs yang baru ini segera diperbaiki teknisnya dan lebih transparan informasinya supaya tidak terus membingungkan,[],0,1,201,28,0,0,1,0.457,0.015,2,0.6666666666666666,3.713888888888889,74,2.0,0.0,0.0,0.0,-1,0,0.86431193,0.2833937,-0.64189506,-0.1474117,292,-1,0.8576151,1,Buzzer,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2040845384252313651,2026-04-05 17:33:51+00:00,1,"Penjelasan resmi terkait IGRS dan sistem rating gim di Steam sudah dirilis dan bisa jadi rujukan yang lebih jelas. Sebaiknya dibaca dulu sebelum menarik kesimpulan lebih jauh: 
https://t.co/j5XWVDwm3u",2040845384252313651,,,in,,0,0,0,https://x.com/Reejanuari/status/2040845384252313651,1282300795342303232,Reejanuari,31,id,keep_id_anchor,False,penjelasan resmi terkait igrs dan sistem rating game di steam sudah dirilis dan bisa jadi rujukan yang lebih jelas sebaiknya dibaca dulu sebelum menarik kesimpulan lebih jauh,[],0,0,174,27,0,1,1,0.7847,0.0164,1,1.0,5.1786111111111115,74,0.0,0.0,0.0,0.0,1,0,0.9485138,0.43242103,-1.4313923,-0.2169644,293,-1,0.99378526,1,Buzzer,2,0.9037528930556394,0.048576774169563255,0.04767033277479732,0.9037528930556394
2040491792295186826,2026-04-05 17:23:33+00:00,0,"@badakmeledak_ Info yang beredar, rating IGRS di Steam sekarang sebagian masih tahap awal/selfdeclare dan belum final. Harapannya nanti setelah dikurasi bisa lebih akurat sesuai kelompok usia pemain.",2040842791769772093,,badakmeledak_,in,,0,0,0,https://x.com/DazzZulia/status/2040842791769772093,1706181116791795712,DazzZulia,28,id,keep_id_anchor,False,info yang beredar rating igrs di steam sekarang sebagian masih tahap awal self declare dan belum final harapannya nanti setelah dikurasi bisa lebih akurat sesuai kelompok usia pemain,[],0,1,182,28,0,0,1,0.5375,0.0254,2,0.5,3.4133333333333336,74,3.0,0.0,0.0,0.0,1,1,0.8647488,0.4080048,-1.4447997,0.031634603,297,-1,0.9894533,1,Buzzer,1,0.8821757813339625,0.06221943866567253,0.8821757813339625,0.05560478000036498
2040645711650509022,2026-04-05 17:21:54+00:00,0,"@rayrestufauzi Sejauh ini yang terlihat di Steam katanya masih banyak yang berupa input awal (selfdeclare), jadi belum hasil kurasi final dari IGRS. Semoga nanti saat sudah final bisa lebih objektif dan sesuai dengan target usia pemain.",2040842375799730570,,rayrestufauzi,in,,0,1,0,https://x.com/DazzZulia/status/2040842375799730570,1706181116791795712,DazzZulia,36,id,keep_id_anchor,False,sejauh ini yang terlihat di steam katanya masih banyak yang berupa input awal self declare jadi belum hasil kurasi final dari igrs semoga nanti saat sudah final bisa lebih objektif dan sesuai dengan target usia pemain,[],0,1,217,36,0,1,1,0.4927,0.0213,2,0.5,3.4133333333333336,74,3.0,0.0,0.0,0.0,1,1,0.8387089,0.37761837,-0.529791,-0.4685808,298,-1,0.94809395,1,Buzzer,1,0.7584435606766978,0.13001433377593283,0.7584435606766978,0.1115421055473693
2040841528244109547,2026-04-05 17:18:31+00:00,0,"Buat yang lagi bahas IGRS &amp; rating gim di Steam, ini ada siaran pers resminya, coba cek dulu ya
https://t.co/H5I1r4UepX",2040841528244109547,,,in,,0,0,0,https://x.com/AbcDef38782297/status/2040841528244109547,1580001297410846720,AbcDef38782297,23,id,keep_id_anchor,False,buat yang lagi bahas igrs rating game di steam ini ada siaran pers resminya coba cek dulu ya,[],0,0,92,18,0,0,1,0.5746,0.0155,1,1.0,4.923055555555556,74,0.0,0.0,0.0,0.0,1,0,0.9236231,0.4571276,-0.8158436,0.0995639,304,-1,0.99703133,1,Buzzer,0,0.8664979127296837,0.8664979127296837,0.06674768977426009,0.06675439749605624
2040841309402087498,2026-04-05 17:17:39+00:00,0,"Buat yang butuh referensi soal isu IGRS dan rating di Steam, ini penjelasan resminya sudah dirilis. Mungkin baik dibaca dulu biar informasinya lebih lengkap: https://t.co/4T2jvsG71A…",2040841309402087498,,,in,,0,0,0,https://x.com/lina_fajri737/status/2040841309402087498,1693505473830678529,lina_fajri737,28,id,keep_id_anchor,False,buat yang butuh referensi soal isu igrs dan rating di steam ini penjelasan resminya sudah dirilis mungkin baik dibaca dulu biar informasinya lebih lengkap,[],0,0,154,24,0,0,1,1.0,0.0131,1,1.0,4.908611111111111,74,0.0,0.0,0.0,0.0,1,1,0.9999999,0.40412664,-0.6990093,0.4528689,309,-1,0.8611599,1,Buzzer,2,0.9392581729765357,0.03036418290934294,0.030377644114121402,0.9392581729765357
2040685239228653915,2026-04-05 17:11:04+00:00,0,"@iPoopBased Niatnya mungkin bagus, tapi implementasi rating IGRS di Steam saat ini masih belum mudah dipahami. Perlu penjelasan yang lebih terbuka biar publik nggak salah tafsir",2040839653230809323,,iPoopBased,in,,0,0,0,https://x.com/Deewwiiiii/status/2040839653230809323,1171267827736571904,Deewwiiiii,26,id,keep_id_anchor,False,niatnya mungkin bagus tapi implementasi rating igrs di steam saat ini masih belum mudah dipahami perlu penjelasan yang lebih terbuka biar publik tidak salah tafsir,[],0,1,163,25,0,0,1,0.2477,0.0267,7,0.7,3.183611111111111,74,9.0,0.0,0.0,0.027777777777777776,1,1,0.8852247,0.42878246,-1.1414976,-0.3201409,323,-1,0.9885039,1,Buzzer,2,0.777030177213162,0.11141709578086223,0.11155272700597572,0.777030177213162
2040579308373332239,2026-04-05 17:08:09+00:00,0,"@ezash ""Bener banget, politik dan regulasi emang ngaruh ke hidup kita, jadi wajar kalo banyak yang penasaran. Mungkin IGRS bisa lebih transparan dan rapi lagi, biar kita semua lebih paham. Sistem baru emang butuh waktu, tapi perbaikan dan penjelasan yang jelas pasti lebih membantu🔥""",2040838918489456697,,ezash,in,,0,0,0,https://x.com/Ginanadia67421/status/2040838918489456697,1715676531035635712,Ginanadia67421,44,id,keep_id_anchor,False,benar banget politik dan regulasi emang ngaruh ke hidup kita jadi wajar kalau banyak yang penasaran mungkin igrs bisa lebih transparan dan rapi lagi biar kita semua lebih paham sistem baru emang butuh waktu tapi perbaikan dan penjelasan yang jelas pasti lebih membantu,[],0,1,268,43,0,0,1,0.4029,0.0177,3,0.75,4.029166666666667,74,3.0,0.0,0.0,0.0,3,1,0.84752953,0.24911106,0.50099266,-1.088876,326,-1,0.88412786,1,Buzzer,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2040579308373332239,2026-04-05 17:07:06+00:00,0,"@ezash Wajar kalau isu politik dan regulasi bikin resah, tapi justru karena itu sistem kayak IGRS perlu dibenahi secara teknis dan dijelasin lebih transparan, karena namanya juga sistem baru pasti masih butuh waktu buat rapi.",2040838653099073725,,ezash,in,,0,1,0,https://x.com/PutriRahma32820/status/2040838653099073725,1908370125050568704,PutriRahma32820,35,id,keep_id_anchor,False,wajar kalau isu politik dan regulasi bikin resah tapi justru karena itu sistem seperti igrs perlu dibenahi secara teknis dan dijelasin lebih transparan karena namanya juga sistem baru pasti masih butuh waktu buat rapi,[],0,1,217,34,0,1,1,0.4825,0.0191,5,0.8333333333333334,3.6463888888888887,74,5.0,0.0,0.0,0.0,3,1,0.88185763,0.3078156,-0.011342275,-0.6809939,329,-1,0.9350036,1,Buzzer,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2040684902866411853,2026-04-05 17:04:39+00:00,0,"@RRDelusi Kalau tidak salah yang muncul di Steam itu banyak yang masih data awal dari sistem self-declare developer, jadi belum tentu rating final dari IGRS. Memang di tahap awal biasanya masih ada penyesuaian, tujuan utamanya sebenarnya supaya ada panduan umur dan melindungi pemain muda",2040838036456640839,,RRDelusi,in,,0,5,0,https://x.com/yani09842577669/status/2040838036456640839,1930164158227722241,yani09842577669,45,id,keep_id_anchor,False,kalau tidak salah yang muncul di steam itu banyak yang masih data awal dari sistem self declare developer jadi belum tentu rating final dari igrs memang di tahap awal biasanya masih ada penyesuaian tujuan utamanya sebenarnya supaya ada panduan umur dan melindungi pemain muda,[],0,1,275,44,0,5,0,0.54,0.039,2,1.0,4.6627777777777775,74,1.0,0.0,0.0,0.0,1,0,0.9114841,0.39489785,-1.2207271,-0.5976157,334,-1,0.9926311,1,Buzzer,1,0.5335287520838479,0.4160865090298576,0.5335287520838479,0.05038473888629456
2040837893791617226,2026-04-05 17:04:05+00:00,0,"Buat yang mengikuti isu rating gim di Steam dan IGRS, penjelasan resmi sudah dirilis. Sebaiknya dibaca dulu biar dapat gambaran utuh https://t.co/dHJl301M73",2040837893791617226,,,in,,0,0,0,https://x.com/Florestone16736/status/2040837893791617226,2009593598195666944,Florestone16736,25,id,keep_id_anchor,False,buat yang mengikuti isu rating game di steam dan igrs penjelasan resmi sudah dirilis sebaiknya dibaca dulu biar dapat gambaran utuh,[],0,0,131,21,0,0,1,0.628,0.0127,2,1.0,4.645,74,1.0,0.0,0.0,0.0,1,0,0.9202864,0.4790414,-0.42229915,-0.2022514,337,-1,0.99304813,1,Buzzer,2,0.6332278246841269,0.33634071980207275,0.030431455513800432,0.6332278246841269
2040837596113473569,2026-04-05 17:02:54+00:00,0,"Biar diskusi soal IGRS &amp; rating gim di Steam lebih lengkap, ada siaran pers resmi yang menjelaskan konteksnya. Silakan dibaca dulu di sini: 
https://t.co/ktb0fsIdZv",2040837596113473569,,,in,,0,1,0,https://x.com/yani09842577669/status/2040837596113473569,1930164158227722241,yani09842577669,27,id,keep_id_anchor,False,biar diskusi soal igrs rating game di steam lebih lengkap ada siaran pers resmi yang menjelaskan konteksnya silakan dibaca dulu di sini,[],0,0,135,22,0,1,1,0.7017,0.0186,2,1.0,4.6627777777777775,74,1.0,0.0,0.0,0.0,1,0,0.9406271,0.45113084,-1.3495046,0.09650336,339,-1,0.987954,1,Buzzer,2,0.8635768037117493,0.06963142280549595,0.06679177348275477,0.8635768037117493
2040837372775178540,2026-04-05 17:02:01+00:00,0,"Agar diskursus mengenai klasifikasi gim lebih berimbang, silakan simak siaran pers resmi terkait IGRS dan kebijakan rating di Steam melalui tautan ini. Yuk, baca dulu detailnya: 
https://t.co/0JRqz9XkXf…
#IGRS #SteamRating #IndustriGim #AkuSukaDiHumilateCeweYangLebihTua",2040837372775178540,,,in,,0,1,1,https://x.com/mniirtjak/status/2040837372775178540,1617165458440081408,mniirtjak,34,id,keep_id_anchor,False,agar diskursus mengenai klasifikasi game lebih berimbang silakan simak siaran pers resmi terkait igrs dan kebijakan rating di steam melalui tautan ini yuk baca dulu detailnya igrs steamrating industrigim akusukadihumilateceweyanglebihtua,[],0,0,237,30,0,2,0,1.0,0.0154,1,1.0,4.648055555555556,74,0.0,0.0,0.0,0.0,1,1,0.9868238,0.41540876,-0.69102955,-0.46406874,342,-1,0.954272,1,Buzzer,2,0.9606851041925333,0.019652799085997822,0.01966209672146903,0.9606851041925333
2040579308373332239,2026-04-05 17:01:52+00:00,0,"@ezash Gue paham kok keresahan soal politik dan regulasi itu valid, justru karena itu sistem kayak IGRS perlu terus dibenahi dan dijelasin lebih terbuka, karena wajar kalau di fase awal masih banyak yang belum rapi dan butuh waktu buat disempurnakan.",2040837334762156529,,ezash,in,,0,0,0,https://x.com/rpramestaa12/status/2040837334762156529,227248005,rpramestaa12,40,id,keep_id_anchor,False,saya paham kok keresahan soal politik dan regulasi itu valid justru karena itu sistem seperti igrs perlu terus dibenahi dan dijelasin lebih terbuka karena wajar kalau di fase awal masih banyak yang belum rapi dan butuh waktu buat disempurnakan,[],0,1,243,39,0,0,1,0.4825,0.0179,4,0.6666666666666666,3.430277777777778,74,5.0,0.0,0.0,0.0,3,1,0.88185763,0.30034003,-0.0626052,-0.5629459,344,-1,0.975998,1,Buzzer,1,0.6637931479227771,0.16928546524063692,0.6637931479227771,0.16692138683658592
2040579308373332239,2026-04-05 17:00:47+00:00,0,"@ezash Dari sisi pengguna, sistem rating IGRS di Steam sekarang masih terasa kurang jelas. Tapi kalau ini bagian dari proses, semoga ada evaluasi dan penyempurnaan yang konsisten",2040837061977210995,,ezash,in,,0,0,0,https://x.com/Deewwiiiii/status/2040837061977210995,1171267827736571904,Deewwiiiii,27,id,keep_id_anchor,False,dari sisi pengguna sistem rating igrs di steam sekarang masih terasa kurang jelas tapi kalau ini bagian dari proses semoga ada evaluasi dan penyempurnaan yang konsisten,[],0,1,168,26,0,0,1,1.0,0.0109,7,0.7,3.183611111111111,74,9.0,0.0,0.0,0.027777777777777776,1,1,0.99999976,0.42299807,-1.5749254,-0.08311799,347,-1,0.9747131,1,Buzzer,2,0.9255303904940487,0.03717424797952698,0.03729536152642426,0.9255303904940487
2040835934028222620,2026-04-05 16:56:18+00:00,0,"""Perlu klarifikasi tentang IGRS dan rating gim di Steam? Saran aku, cek siaran pers resmi ini dulu biar lebih paham dan dapat gambaran lengkap sebelum ikut diskusi. Info lengkapnya ada di sini: 
https://t.co/QkyzRkCBfi",2040835934028222620,,,in,,0,0,0,https://x.com/Tessa44ut/status/2040835934028222620,2008760662961647625,Tessa44ut,36,id,keep_id_anchor,False,perlu klarifikasi tentang igrs dan rating game di steam saran aku cek siaran pers resmi ini dulu biar lebih paham dan dapat gambaran lengkap sebelum ikut diskusi info lengkapnya ada di sini,[],0,0,189,32,0,0,1,0.4714,0.0187,1,0.5,4.552777777777778,116,1.0,0.0,0.0,0.0,1,0,0.92648107,0.4390107,-0.9952762,0.10273376,356,-1,0.9860071,1,Buzzer,2,0.6664918290283179,0.1667979436512266,0.16671022732045543,0.6664918290283179
2040834717029896600,2026-04-05 16:51:28+00:00,0,"Agar diskursus mengenai klasifikasi gim lebih berimbang, silakan simak siaran pers resmi terkait IGRS dan kebijakan rating di Steam melalui tautan ini. Yuk, baca dulu detailnya: 
https://t.co/BzxWABh2of
#IGRS #SteamRating #IndustriGim",2040834717029896600,,,in,,0,3,0,https://x.com/Bagus_Media7/status/2040834717029896600,1641667244244733953,Bagus_Media7,33,id,keep_id_anchor,False,agar diskursus mengenai klasifikasi game lebih berimbang silakan simak siaran pers resmi terkait igrs dan kebijakan rating di steam melalui tautan ini yuk baca dulu detailnya igrs steamrating industrigim,[],0,0,203,29,0,3,0,1.0,0.0154,2,1.0,4.472222222222222,116,1.0,0.0,0.0,0.0,1,1,0.9868238,0.41771272,-0.8247485,-0.39905635,363,-1,0.97735184,1,Buzzer,2,0.9606851041925333,0.019652799085997822,0.01966209672146903,0.9606851041925333
2040834535492063587,2026-04-05 16:50:44+00:00,0,"https://t.co/qwttGoCnY5
""IGRS dan rating gim di Steam jadi hot topic? Baca penjelasan resmi di sini dulu biar gak salah paham.",2040834535492063587,,,in,,0,2,0,https://x.com/IraAsri325610/status/2040834535492063587,1972267683854069760,IraAsri325610,23,id,keep_id_anchor,False,igrs dan rating game di steam jadi hot topic baca penjelasan resmi di sini dulu biar tidak salah paham,[],0,0,102,19,0,2,0,0.5658,0.0217,1,0.5,4.46,116,1.0,0.0,0.0,0.0,1,0,0.9646963,0.48906586,-0.92314655,-0.40737453,365,-1,0.9833301,1,Buzzer,0,0.7767565490628183,0.7767565490628183,0.11153866708463736,0.11170478385254434
2040834519906005405,2026-04-05 16:50:41+00:00,0,"Yuk kita simak penjelasan/siaran pers resmi tentang IGRS &amp; rating gim di Steam di link berikut 
https://t.co/udO8E2wrsE",2040834519906005405,,,in,,0,0,0,https://x.com/Bbiyaku/status/2040834519906005405,1912342691763154944,Bbiyaku,21,id,keep_id_anchor,False,yuk kita simak penjelasan siaran pers resmi tentang igrs rating game di steam di link berikut,[],0,0,93,16,0,0,1,0.6551,0.0173,1,1.0,4.4591666666666665,116,0.0,0.0,0.0,0.0,1,0,0.9652399,0.45790836,-1.1708447,0.11758252,366,-1,0.9965892,1,Buzzer,2,0.886843377776501,0.057495998414352,0.05566062380914694,0.886843377776501
2040834455724785868,2026-04-05 16:50:25+00:00,0,"https://t.co/Sc1iOATufe
Untuk yang sedang ikut bahas tentang IGRS dan rating game di Steam, yuk cek rilis resmi dari pihak terkait di sini dulu ya, jadi informasi yang kita dapetin lebih jelas dan akurat",2040834455724785868,,,in,,0,0,0,https://x.com/Fatiyazean/status/2040834455724785868,1936732324785467392,Fatiyazean,36,id,keep_id_anchor,False,untuk yang sedang ikut bahas tentang igrs dan rating game di steam yuk cek rilis resmi dari pihak terkait di sini dulu ya jadi informasi yang kita dapetin lebih jelas dan akurat,[],0,0,177,32,0,0,1,0.4875,0.0141,2,0.6666666666666666,4.380833333333333,116,2.0,0.0,0.0,0.0,1,1,0.9138006,0.47082862,-0.8217452,-0.18191747,368,-1,0.99464524,1,Buzzer,0,0.6659138234304489,0.6659138234304489,0.16716504376603286,0.16692113280351822
2040834046473941222,2026-04-05 16:48:48+00:00,0,"Buat yang butuh referensi soal isu IGRS dan rating di Steam, ini penjelasan resminya sudah dirilis. Mungkin baik dibaca dulu biar informasinya lebih lengkap: https://t.co/FQwzAZE5VF",2040834046473941222,,,in,,0,0,0,https://x.com/PPopurii/status/2040834046473941222,1860168566009630720,PPopurii,28,id,keep_id_anchor,False,buat yang butuh referensi soal isu igrs dan rating di steam ini penjelasan resminya sudah dirilis mungkin baik dibaca dulu biar informasinya lebih lengkap,[],0,0,154,24,0,0,1,1.0,0.0131,1,1.0,4.427777777777778,116,0.0,0.0,0.0,0.0,1,1,0.9999999,0.40412664,-0.6990093,0.4528689,370,-1,0.8611599,1,Buzzer,2,0.9392581729765357,0.03036418290934294,0.030377644114121402,0.9392581729765357
2040833559301325185,2026-04-05 16:46:52+00:00,1,"Penjelasan resmi terkait IGRS dan rating gim di Steam sudah tersedia. Sebaiknya cek dulu informasinya sebelum menarik kesimpulan lebih jauh: https://t.co/3CmI0xCyEQ
#IGRS #Steam #RatingGim #SiaranPers #LiterasiDigital",2040833559301325185,,,in,,0,1,0,https://x.com/stefanyreza2000/status/2040833559301325185,1861260662514819074,stefanyreza2000,29,id,keep_id_anchor,False,penjelasan resmi terkait igrs dan rating game di steam sudah tersedia sebaiknya cek dulu informasinya sebelum menarik kesimpulan lebih jauh igrs steam ratinggim siaranpers literasidigital,[],0,0,187,25,0,2,0,0.6334,0.0131,1,1.0,4.395555555555555,116,0.0,0.0,0.0,0.0,1,0,0.918834,0.45170906,-1.3206868,-0.10681913,374,-1,0.99614465,1,Buzzer,2,0.8645053329906048,0.06874725236829479,0.06674741464110043,0.8645053329906048
2040833381064450344,2026-04-05 16:46:09+00:00,0,"Ini penjelasan/siaran pers resmi soal IGRS &amp; rating gim di Steam, mungkin bisa dibaca dulu sebelum berpendapat lebih jauh https://t.co/eiH9EiJBaa",2040833381064450344,,,in,,0,0,0,https://x.com/yuka_riza/status/2040833381064450344,1809286535126347777,yuka_riza,24,id,keep_id_anchor,False,ini penjelasan siaran pers resmi soal igrs rating game di steam mungkin bisa dibaca dulu sebelum berpendapat lebih jauh,[],0,0,119,19,0,0,1,0.6551,0.0174,1,1.0,4.383611111111111,116,0.0,0.0,0.0,0.0,1,0,0.9529735,0.47776183,-1.2612087,-0.058265734,376,-1,0.9965312,1,Buzzer,2,0.8888083460787317,0.05559542838995203,0.05559622553131629,0.8888083460787317
2040443737466405115,2026-04-05 16:45:59+00:00,0,"@mog_mediaa Yang penting diketahui nih, rating IGRS di Steam banyak masih data awal/self-declare belum final, tujuan utamanya lindungi pemain muda dan menata ekosistem game, jadi wajar aja kalau fase awal masih perlu disesuaikan bareng.",2040833338144104954,,mog_mediaa,in,,0,1,0,https://x.com/Fatiyazean/status/2040833338144104954,1936732324785467392,Fatiyazean,36,id,keep_id_anchor,False,yang penting diketahui ini rating igrs di steam banyak masih data awal self declare belum final tujuan utamanya lindungi pemain muda dan menata ekosistem game jadi wajar aja kalau fase awal masih perlu disesuaikan bareng,[],0,1,220,35,0,1,1,0.7423,0.0287,2,0.6666666666666666,4.380833333333333,116,2.0,0.0,0.0,0.0,1,1,0.95791554,0.4405956,-1.3644279,-0.6546598,380,-1,0.9968966,1,Buzzer,1,0.7367605899494156,0.24561605072781093,0.7367605899494156,0.017623359322773577
2040443737466405115,2026-04-05 16:45:36+00:00,0,"@mog_mediaa rating IGRS di Steam saat ini masih banyak yang bersifat awal/self-declare dan belum final, jadi wajar kalau terlihat belum konsisten.tujuannya melindungi pemain muda dan menata ekosistem game.",2040833241675104319,,mog_mediaa,in,,0,0,0,https://x.com/NganjukSun23590/status/2040833241675104319,1949393136725442560,NganjukSun23590,31,id,keep_id_anchor,False,rating igrs di steam saat ini masih banyak yang bersifat awal self declare dan belum final jadi wajar kalau terlihat belum konsisten tujuannya melindungi pemain muda dan menata ekosistem game,[],0,1,191,30,0,0,1,0.6442,0.028,4,0.8,3.8466666666666667,116,4.0,0.0,0.0,0.0,1,1,0.96498,0.46069872,-1.3517671,-0.5780267,381,-1,0.9984263,1,Buzzer,1,0.535469598413732,0.43878193380119357,0.535469598413732,0.02574846778507448
2040443737466405115,2026-04-05 16:45:27+00:00,0,"@mog_mediaa Sebagai tambahan informasi, rating IGRS yang tampil di Steam saat ini banyak yang masih tahap awal/self-declare sehingga kemungkinan masih akan diperjelas seiring prosesnya.",2040833204555534697,,mog_mediaa,in,,0,0,0,https://x.com/Alizazaina94321/status/2040833204555534697,1735829180502405120,Alizazaina94321,26,id,keep_id_anchor,False,sebagai tambahan informasi rating igrs yang tampil di steam saat ini banyak yang masih tahap awal self declare sehingga kemungkinan masih akan diperjelas seiring prosesnya,[],0,1,171,25,0,0,1,0.434,0.0184,6,1.0,3.9175,116,5.0,0.0,0.0,0.0,1,1,0.9051088,0.3890268,-1.4175156,0.12289828,382,-1,0.9833487,1,Buzzer,1,0.8665243308995318,0.06672263013090528,0.8665243308995318,0.06675303896956282
2040443737466405115,2026-04-05 16:42:49+00:00,0,@mog_mediaa Aku mau menjelaskan sistem IGRS yang ada di Steam sekarang itu datanya bersifat awal atau prototipe tujuannya dibuat seperti ini adalah melindungi pemain muda dari filter permainan yang tidak benar yang belum sesuai dengan usia mereka.,2040832542757331194,,mog_mediaa,in,,0,0,0,https://x.com/andybalala19/status/2040832542757331194,1399951844000997378,andybalala19,37,id,keep_id_anchor,False,aku mau menjelaskan sistem igrs yang ada di steam sekarang itu datanya bersifat awal atau prototipe tujuannya dibuat seperti ini adalah melindungi pemain muda dari filter permainan yang tidak benar yang belum sesuai dengan usia mereka,[],0,1,234,36,0,0,1,0.4171,0.0224,4,0.6666666666666666,3.713611111111111,116,5.0,0.0,0.0,0.0,1,1,0.8541065,0.39220634,-0.9793708,-0.7741899,386,-1,0.99182934,1,Buzzer,1,0.7715314968937969,0.11716307190931864,0.7715314968937969,0.11130543119688448
2040443737466405115,2026-04-05 16:42:12+00:00,0,"@mog_mediaa Banyak yang lihat rating IGRS di Steam terus langsung kaget, padahal sebagian besar itu masih self-declare dari developer, jadi belum final dan masih bisa berubah.",2040832385470853490,,mog_mediaa,in,,0,0,0,https://x.com/dwi_wahyu007/status/2040832385470853490,498967058,dwi_wahyu007,27,id,keep_id_anchor,False,banyak yang lihat rating igrs di steam terus langsung kaget padahal sebagian besar itu masih self declare dari developer jadi belum final dan masih bisa berubah,[],0,1,160,26,0,0,1,0.5062,0.0252,1,1.0,4.317777777777778,116,1.0,0.0,0.0,0.0,1,0,0.94541967,0.40495586,-1.2759128,-0.063457645,388,-1,0.97571,1,Buzzer,1,0.9022941972373754,0.049974706712636846,0.9022941972373754,0.04773109604998772
2040443737466405115,2026-04-05 16:42:08+00:00,0,"@mog_mediaa IGRS di Steam sekarang banyak yang masih data awal/selfdeclare dan belum final, atau mengingatkan bahwa niat utamanya adalah melindungi pemain muda dan menata ekosistem game, sehingga wajar kalau di fase awal masih ada hal yang perlu disesuaikan dan diperjelas bersama.",2040832370098704523,,mog_mediaa,in,,0,0,0,https://x.com/noviarguna72100/status/2040832370098704523,2004965320587706370,noviarguna72100,42,id,keep_id_anchor,False,igrs di steam sekarang banyak yang masih data awal self declare dan belum final atau mengingatkan bahwa niat utamanya adalah melindungi pemain muda dan menata ekosistem game sehingga wajar kalau di fase awal masih ada hal yang perlu disesuaikan dan diperjelas bersama,[],0,1,267,42,0,0,1,1.0,0.0277,6,0.6666666666666666,3.2152777777777777,116,7.0,0.0,0.0,0.0,1,1,0.9978963,0.40945697,-1.1078815,-0.4780638,389,-1,0.9952425,1,Buzzer,1,0.8609748494530589,0.12041621723109443,0.8609748494530589,0.018608933315846742
2040443737466405115,2026-04-05 16:41:54+00:00,1,"@mog_mediaa IGRS di Steam itu masih banyak yang pakai data awal/self-declare jadi belum final, dan memang tujuannya buat lindungi pemain muda sekaligus ngerapihin ekosistem game, jadi wajar kalau di fase awal masih ada yang perlu disesuaikan bareng.",2040832312699678855,,mog_mediaa,in,,0,0,0,https://x.com/rpramestaa12/status/2040832312699678855,227248005,rpramestaa12,39,id,keep_id_anchor,False,igrs di steam itu masih banyak yang pakai data awal self declare jadi belum final dan memang tujuannya buat lindungi pemain muda sekaligus ngerapihin ekosistem game jadi wajar kalau di fase awal masih ada yang perlu disesuaikan bareng,[],0,1,234,38,0,1,1,0.7423,0.0281,4,0.6666666666666666,3.430277777777778,116,5.0,0.0,0.0,0.0,1,1,0.96376437,0.411599,-1.0058765,-0.7498775,391,-1,0.9987544,1,Buzzer,1,0.9306880553080017,0.04144737435874658,0.9306880553080017,0.02786457033325172
2040443737466405115,2026-04-05 16:41:51+00:00,0,@mog_mediaa Perlu dipahami kalau rating IGRS di Steam belum final dan masih tahap laporan awal untuk merapikan ekosistem gim agar lebih aman bagi anak-anak,2040832297872879670,,mog_mediaa,in,,0,0,0,https://x.com/carapaklek/status/2040832297872879670,230755427,carapaklek,25,id,keep_id_anchor,False,perlu dipahami kalau rating igrs di steam belum final dan masih tahap laporan awal untuk merapikan ekosistem game agar lebih aman bagi anak anak,[],0,1,144,24,0,0,1,1.0,0.0207,7,0.7777777777777778,3.303611111111111,116,8.0,0.0,0.0,0.0,1,1,0.99999964,0.4558667,-1.2833748,-0.629762,392,-1,0.9925327,1,Buzzer,1,0.9436127256331301,0.02823735004529445,0.9436127256331301,0.028149924321575294
