conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,word_count_lang_source,detected_lang,language_filter_reason,is_language_noise,clean_text,identified_spam_words,is_spam,is_reply,text_length,word_count,is_short_noise,engagement_score,low_engagement_flag,content_dup_score,lexical_similarity_score,posting_freq_per_hour,temporal_burst_score,account_age_hours,unique_users_in_window,sna_out_deg,sna_in_deg,sna_betweenness,sna_clustering,cluster_id,is_coordinated,semantic_dup_score,semantic_similarity_score,pca_x,pca_y,annotation_id,manual_label
2040837372775178540,2026-04-05 17:02:01+00:00,0,"Agar diskursus mengenai klasifikasi gim lebih berimbang, silakan simak siaran pers resmi terkait IGRS dan kebijakan rating di Steam melalui tautan ini. Yuk, baca dulu detailnya: 
https://t.co/0JRqz9XkXf…
#IGRS #SteamRating #IndustriGim #AkuSukaDiHumilateCeweYangLebihTua",2040837372775178540,,,in,,0,1,1,https://x.com/mniirtjak/status/2040837372775178540,1617165458440081408,mniirtjak,34,id,keep_id_anchor,False,agar diskursus mengenai klasifikasi game lebih berimbang silakan simak siaran pers resmi terkait igrs dan kebijakan rating di steam melalui tautan ini yuk baca dulu detailnya igrs steamrating industrigim akusukadihumilateceweyanglebihtua,[],0,0,237,30,0,2,0,1.0,0.0154,1,1.0,4.648055555555556,74,0.0,0.0,0.0,0.0,1,1,0.9868238,0.41540876,-0.69102955,-0.46406874,342,-1
2040579308373332239,2026-04-05 17:01:54+00:00,0,"@ezash Keresahannya valid, tapi justru karena ini ngaruh ke publik, sistem seperti IGRS perlu terus dibenahi dengan penjelasan yang lebih terbuka dan teknis yang lebih rapi.",2040837344992039033,,ezash,in,,0,0,0,https://x.com/ratihzatil1993/status/2040837344992039033,1869415215227650048,ratihzatil1993,26,id,keep_id_anchor,False,keresahannya valid tapi justru karena ini ngaruh ke publik sistem seperti igrs perlu terus dibenahi dengan penjelasan yang lebih terbuka dan teknis yang lebih rapi,[],0,1,163,25,0,0,1,0.4237,0.0118,1,1.0,4.646111111111111,74,1.0,0.0,0.0,0.0,3,0,0.81482804,0.32558367,-0.09191205,-0.52346134,343,-1
2040579308373332239,2026-04-05 17:01:52+00:00,0,"@ezash Gue paham kok keresahan soal politik dan regulasi itu valid, justru karena itu sistem kayak IGRS perlu terus dibenahi dan dijelasin lebih terbuka, karena wajar kalau di fase awal masih banyak yang belum rapi dan butuh waktu buat disempurnakan.",2040837334762156529,,ezash,in,,0,0,0,https://x.com/rpramestaa12/status/2040837334762156529,227248005,rpramestaa12,40,id,keep_id_anchor,False,saya paham kok keresahan soal politik dan regulasi itu valid justru karena itu sistem seperti igrs perlu terus dibenahi dan dijelasin lebih terbuka karena wajar kalau di fase awal masih banyak yang belum rapi dan butuh waktu buat disempurnakan,[],0,1,243,39,0,0,1,0.4825,0.0179,4,0.6666666666666666,3.430277777777778,74,5.0,0.0,0.0,0.0,3,1,0.88185763,0.30034003,-0.0626052,-0.5629459,344,-1
2040579308373332239,2026-04-05 17:01:50+00:00,0,"@ezash Dari sisi pengguna, sistem rating IGRS di Steam sekarang masih terasa kurang jelas. Tapi kalau ini bagian dari proses, semoga ada evaluasi dan penyempurnaan yang konsisten",2040837326860153122,,ezash,in,,0,0,0,https://x.com/Florestone16736/status/2040837326860153122,2009593598195666944,Florestone16736,27,id,keep_id_anchor,False,dari sisi pengguna sistem rating igrs di steam sekarang masih terasa kurang jelas tapi kalau ini bagian dari proses semoga ada evaluasi dan penyempurnaan yang konsisten,[],0,1,168,26,0,0,1,1.0,0.0109,2,1.0,4.645,74,1.0,0.0,0.0,0.0,1,1,0.99999976,0.42299807,-1.5749254,-0.08311799,345,-1
2040579308373332239,2026-04-05 17:00:47+00:00,0,"@ezash Dari sisi pengguna, sistem rating IGRS di Steam sekarang masih terasa kurang jelas. Tapi kalau ini bagian dari proses, semoga ada evaluasi dan penyempurnaan yang konsisten",2040837061977210995,,ezash,in,,0,0,0,https://x.com/Deewwiiiii/status/2040837061977210995,1171267827736571904,Deewwiiiii,27,id,keep_id_anchor,False,dari sisi pengguna sistem rating igrs di steam sekarang masih terasa kurang jelas tapi kalau ini bagian dari proses semoga ada evaluasi dan penyempurnaan yang konsisten,[],0,1,168,26,0,0,1,1.0,0.0109,7,0.7,3.183611111111111,74,9.0,0.0,0.0,0.027777777777777776,1,1,0.99999976,0.42299807,-1.5749254,-0.08311799,347,-1
2040836922365628643,2026-04-05 17:00:13+00:00,0,"Konsep rating nasional seperti IGRS ada bagusnya: bantu orang tua, kasih batas umur, jadi aturan developer.
Masalahnya di penerapan IGRS: ada gim besar kena status gak jelas, sementara yg lain ratingnya membingungkan. Ini tanda regulasi perlu diperbaiki, bkn cuma dibilang jelek.",2040836922365628643,,,in,,0,0,0,https://x.com/masgah_/status/2040836922365628643,1325068002979504133,masgah_,41,id,keep_id_anchor,False,konsep rating nasional seperti igrs ada bagusnya bantu orang tua kasih batas umur jadi aturan developer masalahnya di penerapan igrs ada game besar kena status tidak jelas sementara yang lain ratingnya membingungkan ini tanda regulasi perlu diperbaiki bkn cuma dibilang jelek,[],0,0,275,41,0,0,1,0.2699,0.0184,2,0.6666666666666666,4.5777777777777775,74,0.0,0.0,0.0,0.0,1,0,0.80595183,0.4286744,-1.0722163,-0.48183107,348,-1
2040836783051837526,2026-04-05 16:59:40+00:00,0,"hei jembut @kemkomdigi ga usah sok sokan bikin IGRS, kau urus judol saja ga becus",2040836783051837526,,,in,,0,0,0,https://x.com/8120_DAF/status/2040836783051837526,816488894711504896,8120_DAF,15,id,keep_id_anchor,False,hei jembut tidak usah sok sokan bikin igrs kau urus judol saja tidak becus,[],0,0,74,14,0,0,1,0.6978,0.0182,1,1.0,4.608888888888889,116,0.0,0.0,0.0,0.0,0,0,0.80654144,0.30692926,1.6610682,-0.11666409,349,-1
2040836314141237544,2026-04-05 16:57:48+00:00,0,"Jujur, rame soal IGRS &amp; rating gim di Steam bikin banyak orang khawatir. Gue juga kritis, tapi pengin lihat ini dengan kepala dingin.

Perlu dilurusin: rating di Steam bukan resmi pemerintah. Rating resmi di Indonesia pakai IGRS, buat batas usia, bukan asal blokir.",2040836314141237544,,,in,,0,0,0,https://x.com/masgah_/status/2040836314141237544,1325068002979504133,masgah_,43,id,keep_id_anchor,False,jujur rame soal igrs rating game di steam bikin banyak orang khawatir saya juga kritis tapi pengin lihat ini dengan kepala dingin perlu dilurusin rating di steam bukan resmi pemerintah rating resmi di indonesia pakai igrs buat batas usia bukan asal blokir,[],0,0,255,42,0,0,1,0.5364,0.0229,2,0.6666666666666666,4.5777777777777775,116,0.0,0.0,0.0,0.0,1,0,0.90115905,0.48582932,-0.8903306,-0.19257845,354,-1
2040835934028222620,2026-04-05 16:56:18+00:00,0,"""Perlu klarifikasi tentang IGRS dan rating gim di Steam? Saran aku, cek siaran pers resmi ini dulu biar lebih paham dan dapat gambaran lengkap sebelum ikut diskusi. Info lengkapnya ada di sini: 
https://t.co/QkyzRkCBfi",2040835934028222620,,,in,,0,0,0,https://x.com/Tessa44ut/status/2040835934028222620,2008760662961647625,Tessa44ut,36,id,keep_id_anchor,False,perlu klarifikasi tentang igrs dan rating game di steam saran aku cek siaran pers resmi ini dulu biar lebih paham dan dapat gambaran lengkap sebelum ikut diskusi info lengkapnya ada di sini,[],0,0,189,32,0,0,1,0.4714,0.0187,1,0.5,4.552777777777778,116,1.0,0.0,0.0,0.0,1,0,0.92648107,0.4390107,-0.9952762,0.10273376,356,-1
2040835594549633368,2026-04-05 16:54:57+00:00,0,IGRS NGACO BANGET ANYINGG,2040835594549633368,,,in,,0,0,0,https://x.com/swtpty/status/2040835594549633368,1206088394016608256,swtpty,4,en,keep_id_anchor,False,igrs ngaco banget anyingg,[],0,0,25,4,0,0,1,0.6335,0.0062,1,1.0,4.530277777777778,116,0.0,0.0,0.0,0.0,0,0,0.8987917,0.3174835,1.5225971,0.6078401,359,-1
2040582308789694688,2026-04-05 16:53:56+00:00,0,"@junwatu Saran dari kami team Bagus media Kita harus bedakan antara data awal dan keputusan final; rating IGRS di Steam masih self-declare. Tujuannya melindungi pemain muda, jadi wajar kalau tahap ini masih dikoreksi bersama",2040835339686941010,,junwatu,in,,0,0,0,https://x.com/Bagus_Media7/status/2040835339686941010,1641667244244733953,Bagus_Media7,35,id,keep_id_anchor,False,saran dari kami team bagus media kita harus bedakan antara data awal dan keputusan final rating igrs di steam masih self declare tujuannya melindungi pemain muda jadi wajar kalau tahap ini masih dikoreksi bersama,[],0,1,212,34,0,0,1,0.4708,0.0271,2,1.0,4.472222222222222,116,1.0,0.0,0.0,0.0,1,0,0.83770096,0.3728778,-0.8485518,-0.65061736,360,-1
2040834717029896600,2026-04-05 16:51:28+00:00,0,"Agar diskursus mengenai klasifikasi gim lebih berimbang, silakan simak siaran pers resmi terkait IGRS dan kebijakan rating di Steam melalui tautan ini. Yuk, baca dulu detailnya: 
https://t.co/BzxWABh2of
#IGRS #SteamRating #IndustriGim",2040834717029896600,,,in,,0,3,0,https://x.com/Bagus_Media7/status/2040834717029896600,1641667244244733953,Bagus_Media7,33,id,keep_id_anchor,False,agar diskursus mengenai klasifikasi game lebih berimbang silakan simak siaran pers resmi terkait igrs dan kebijakan rating di steam melalui tautan ini yuk baca dulu detailnya igrs steamrating industrigim,[],0,0,203,29,0,3,0,1.0,0.0154,2,1.0,4.472222222222222,116,1.0,0.0,0.0,0.0,1,1,0.9868238,0.41771272,-0.8247485,-0.39905635,363,-1
2040834535492063587,2026-04-05 16:50:44+00:00,0,"https://t.co/qwttGoCnY5
""IGRS dan rating gim di Steam jadi hot topic? Baca penjelasan resmi di sini dulu biar gak salah paham.",2040834535492063587,,,in,,0,2,0,https://x.com/IraAsri325610/status/2040834535492063587,1972267683854069760,IraAsri325610,23,id,keep_id_anchor,False,igrs dan rating game di steam jadi hot topic baca penjelasan resmi di sini dulu biar tidak salah paham,[],0,0,102,19,0,2,0,0.5658,0.0217,1,0.5,4.46,116,1.0,0.0,0.0,0.0,1,0,0.9646963,0.48906586,-0.92314655,-0.40737453,365,-1
2040834519906005405,2026-04-05 16:50:41+00:00,0,"Yuk kita simak penjelasan/siaran pers resmi tentang IGRS &amp; rating gim di Steam di link berikut 
https://t.co/udO8E2wrsE",2040834519906005405,,,in,,0,0,0,https://x.com/Bbiyaku/status/2040834519906005405,1912342691763154944,Bbiyaku,21,id,keep_id_anchor,False,yuk kita simak penjelasan siaran pers resmi tentang igrs rating game di steam di link berikut,[],0,0,93,16,0,0,1,0.6551,0.0173,1,1.0,4.4591666666666665,116,0.0,0.0,0.0,0.0,1,0,0.9652399,0.45790836,-1.1708447,0.11758252,366,-1
2040834455724785868,2026-04-05 16:50:25+00:00,0,"https://t.co/Sc1iOATufe
Untuk yang sedang ikut bahas tentang IGRS dan rating game di Steam, yuk cek rilis resmi dari pihak terkait di sini dulu ya, jadi informasi yang kita dapetin lebih jelas dan akurat",2040834455724785868,,,in,,0,0,0,https://x.com/Fatiyazean/status/2040834455724785868,1936732324785467392,Fatiyazean,36,id,keep_id_anchor,False,untuk yang sedang ikut bahas tentang igrs dan rating game di steam yuk cek rilis resmi dari pihak terkait di sini dulu ya jadi informasi yang kita dapetin lebih jelas dan akurat,[],0,0,177,32,0,0,1,0.4875,0.0141,2,0.6666666666666666,4.380833333333333,116,2.0,0.0,0.0,0.0,1,1,0.9138006,0.47082862,-0.8217452,-0.18191747,368,-1
2040834046473941222,2026-04-05 16:48:48+00:00,0,"Buat yang butuh referensi soal isu IGRS dan rating di Steam, ini penjelasan resminya sudah dirilis. Mungkin baik dibaca dulu biar informasinya lebih lengkap: https://t.co/FQwzAZE5VF",2040834046473941222,,,in,,0,0,0,https://x.com/PPopurii/status/2040834046473941222,1860168566009630720,PPopurii,28,id,keep_id_anchor,False,buat yang butuh referensi soal isu igrs dan rating di steam ini penjelasan resminya sudah dirilis mungkin baik dibaca dulu biar informasinya lebih lengkap,[],0,0,154,24,0,0,1,1.0,0.0131,1,1.0,4.427777777777778,116,0.0,0.0,0.0,0.0,1,1,0.9999999,0.40412664,-0.6990093,0.4528689,370,-1
2040833695444275456,2026-04-05 16:47:24+00:00,0,Info rating igrs yang benar ada di sini silahkan di buka biar pada ga salah paham https://t.co/zZjGRSyJ3b,2040833695444275456,,,in,,0,0,0,https://x.com/dianasrirahay/status/2040833695444275456,2018322776210452480,dianasrirahay,20,id,keep_id_anchor,False,info rating igrs yang benar ada di sini silahkan di buka biar pada tidak salah paham,[],0,0,84,16,0,0,1,0.6019,0.0186,1,1.0,4.404444444444445,116,0.0,0.0,0.0,0.0,1,0,0.88057506,0.37688437,-1.5064646,1.0284911,373,-1
2040833559301325185,2026-04-05 16:46:52+00:00,1,"Penjelasan resmi terkait IGRS dan rating gim di Steam sudah tersedia. Sebaiknya cek dulu informasinya sebelum menarik kesimpulan lebih jauh: https://t.co/3CmI0xCyEQ
#IGRS #Steam #RatingGim #SiaranPers #LiterasiDigital",2040833559301325185,,,in,,0,1,0,https://x.com/stefanyreza2000/status/2040833559301325185,1861260662514819074,stefanyreza2000,29,id,keep_id_anchor,False,penjelasan resmi terkait igrs dan rating game di steam sudah tersedia sebaiknya cek dulu informasinya sebelum menarik kesimpulan lebih jauh igrs steam ratinggim siaranpers literasidigital,[],0,0,187,25,0,2,0,0.6334,0.0131,1,1.0,4.395555555555555,116,0.0,0.0,0.0,0.0,1,0,0.918834,0.45170906,-1.3206868,-0.10681913,374,-1
2040833381064450344,2026-04-05 16:46:09+00:00,0,"Ini penjelasan/siaran pers resmi soal IGRS &amp; rating gim di Steam, mungkin bisa dibaca dulu sebelum berpendapat lebih jauh https://t.co/eiH9EiJBaa",2040833381064450344,,,in,,0,0,0,https://x.com/yuka_riza/status/2040833381064450344,1809286535126347777,yuka_riza,24,id,keep_id_anchor,False,ini penjelasan siaran pers resmi soal igrs rating game di steam mungkin bisa dibaca dulu sebelum berpendapat lebih jauh,[],0,0,119,19,0,0,1,0.6551,0.0174,1,1.0,4.383611111111111,116,0.0,0.0,0.0,0.0,1,0,0.9529735,0.47776183,-1.2612087,-0.058265734,376,-1
2040833353331638313,2026-04-05 16:46:02+00:00,0,"Indonesia Game Rating System (IGRS) adalah sistem klasifikasi permainan interaktif yang resmi diluncurkan kembali oleh Kementerian Komunikasi dan Digital (Kemkomdigi) pada acara IGDX 2025 di Bali, Oktober 2025 

Game yg sangat aman dengan usia Semua umur https://t.co/3GYMdncGEX",2040833353331638313,https://pbs.twimg.com/media/HFJ_HUdaYAAJlc6.jpg,,in,,0,0,0,https://x.com/opusabiemanyu23/status/2040833353331638313,1543994129683689473,opusabiemanyu23,40,id,keep_id_anchor,False,indonesia game rating system igrs adalah sistem klasifikasi permainan interaktif yang resmi diluncurkan kembali oleh kementerian komunikasi dan digital kemkomdigi pada acara igdx di bali oktober game yang sangat aman dengan usia semua umur,[],0,0,239,34,0,0,1,0.7978,0.017,1,1.0,4.381666666666667,116,0.0,0.0,0.0,0.0,1,0,0.8997122,0.3387385,-1.6544383,0.54486173,379,-1
2040443737466405115,2026-04-05 16:45:59+00:00,0,"@mog_mediaa Yang penting diketahui nih, rating IGRS di Steam banyak masih data awal/self-declare belum final, tujuan utamanya lindungi pemain muda dan menata ekosistem game, jadi wajar aja kalau fase awal masih perlu disesuaikan bareng.",2040833338144104954,,mog_mediaa,in,,0,1,0,https://x.com/Fatiyazean/status/2040833338144104954,1936732324785467392,Fatiyazean,36,id,keep_id_anchor,False,yang penting diketahui ini rating igrs di steam banyak masih data awal self declare belum final tujuan utamanya lindungi pemain muda dan menata ekosistem game jadi wajar aja kalau fase awal masih perlu disesuaikan bareng,[],0,1,220,35,0,1,1,0.7423,0.0287,2,0.6666666666666666,4.380833333333333,116,2.0,0.0,0.0,0.0,1,1,0.95791554,0.4405956,-1.3644279,-0.6546598,380,-1
2040443737466405115,2026-04-05 16:45:36+00:00,0,"@mog_mediaa rating IGRS di Steam saat ini masih banyak yang bersifat awal/self-declare dan belum final, jadi wajar kalau terlihat belum konsisten.tujuannya melindungi pemain muda dan menata ekosistem game.",2040833241675104319,,mog_mediaa,in,,0,0,0,https://x.com/NganjukSun23590/status/2040833241675104319,1949393136725442560,NganjukSun23590,31,id,keep_id_anchor,False,rating igrs di steam saat ini masih banyak yang bersifat awal self declare dan belum final jadi wajar kalau terlihat belum konsisten tujuannya melindungi pemain muda dan menata ekosistem game,[],0,1,191,30,0,0,1,0.6442,0.028,4,0.8,3.8466666666666667,116,4.0,0.0,0.0,0.0,1,1,0.96498,0.46069872,-1.3517671,-0.5780267,381,-1
2040443737466405115,2026-04-05 16:45:27+00:00,0,"@mog_mediaa Sebagai tambahan informasi, rating IGRS yang tampil di Steam saat ini banyak yang masih tahap awal/self-declare sehingga kemungkinan masih akan diperjelas seiring prosesnya.",2040833204555534697,,mog_mediaa,in,,0,0,0,https://x.com/Alizazaina94321/status/2040833204555534697,1735829180502405120,Alizazaina94321,26,id,keep_id_anchor,False,sebagai tambahan informasi rating igrs yang tampil di steam saat ini banyak yang masih tahap awal self declare sehingga kemungkinan masih akan diperjelas seiring prosesnya,[],0,1,171,25,0,0,1,0.434,0.0184,6,1.0,3.9175,116,5.0,0.0,0.0,0.0,1,1,0.9051088,0.3890268,-1.4175156,0.12289828,382,-1
2040443737466405115,2026-04-05 16:42:49+00:00,0,@mog_mediaa Aku mau menjelaskan sistem IGRS yang ada di Steam sekarang itu datanya bersifat awal atau prototipe tujuannya dibuat seperti ini adalah melindungi pemain muda dari filter permainan yang tidak benar yang belum sesuai dengan usia mereka.,2040832542757331194,,mog_mediaa,in,,0,0,0,https://x.com/andybalala19/status/2040832542757331194,1399951844000997378,andybalala19,37,id,keep_id_anchor,False,aku mau menjelaskan sistem igrs yang ada di steam sekarang itu datanya bersifat awal atau prototipe tujuannya dibuat seperti ini adalah melindungi pemain muda dari filter permainan yang tidak benar yang belum sesuai dengan usia mereka,[],0,1,234,36,0,0,1,0.4171,0.0224,4,0.6666666666666666,3.713611111111111,116,5.0,0.0,0.0,0.0,1,1,0.8541065,0.39220634,-0.9793708,-0.7741899,386,-1
2040443737466405115,2026-04-05 16:42:12+00:00,0,"@mog_mediaa Banyak yang lihat rating IGRS di Steam terus langsung kaget, padahal sebagian besar itu masih self-declare dari developer, jadi belum final dan masih bisa berubah.",2040832385470853490,,mog_mediaa,in,,0,0,0,https://x.com/dwi_wahyu007/status/2040832385470853490,498967058,dwi_wahyu007,27,id,keep_id_anchor,False,banyak yang lihat rating igrs di steam terus langsung kaget padahal sebagian besar itu masih self declare dari developer jadi belum final dan masih bisa berubah,[],0,1,160,26,0,0,1,0.5062,0.0252,1,1.0,4.317777777777778,116,1.0,0.0,0.0,0.0,1,0,0.94541967,0.40495586,-1.2759128,-0.063457645,388,-1
2040443737466405115,2026-04-05 16:42:08+00:00,0,"@mog_mediaa IGRS di Steam sekarang banyak yang masih data awal/selfdeclare dan belum final, atau mengingatkan bahwa niat utamanya adalah melindungi pemain muda dan menata ekosistem game, sehingga wajar kalau di fase awal masih ada hal yang perlu disesuaikan dan diperjelas bersama.",2040832370098704523,,mog_mediaa,in,,0,0,0,https://x.com/noviarguna72100/status/2040832370098704523,2004965320587706370,noviarguna72100,42,id,keep_id_anchor,False,igrs di steam sekarang banyak yang masih data awal self declare dan belum final atau mengingatkan bahwa niat utamanya adalah melindungi pemain muda dan menata ekosistem game sehingga wajar kalau di fase awal masih ada hal yang perlu disesuaikan dan diperjelas bersama,[],0,1,267,42,0,0,1,1.0,0.0277,6,0.6666666666666666,3.2152777777777777,116,7.0,0.0,0.0,0.0,1,1,0.9978963,0.40945697,-1.1078815,-0.4780638,389,-1
2040443737466405115,2026-04-05 16:41:54+00:00,1,"@mog_mediaa IGRS di Steam itu masih banyak yang pakai data awal/self-declare jadi belum final, dan memang tujuannya buat lindungi pemain muda sekaligus ngerapihin ekosistem game, jadi wajar kalau di fase awal masih ada yang perlu disesuaikan bareng.",2040832312699678855,,mog_mediaa,in,,0,0,0,https://x.com/rpramestaa12/status/2040832312699678855,227248005,rpramestaa12,39,id,keep_id_anchor,False,igrs di steam itu masih banyak yang pakai data awal self declare jadi belum final dan memang tujuannya buat lindungi pemain muda sekaligus ngerapihin ekosistem game jadi wajar kalau di fase awal masih ada yang perlu disesuaikan bareng,[],0,1,234,38,0,1,1,0.7423,0.0281,4,0.6666666666666666,3.430277777777778,116,5.0,0.0,0.0,0.0,1,1,0.96376437,0.411599,-1.0058765,-0.7498775,391,-1
2040443737466405115,2026-04-05 16:41:51+00:00,0,@mog_mediaa Perlu dipahami kalau rating IGRS di Steam belum final dan masih tahap laporan awal untuk merapikan ekosistem gim agar lebih aman bagi anak-anak,2040832297872879670,,mog_mediaa,in,,0,0,0,https://x.com/carapaklek/status/2040832297872879670,230755427,carapaklek,25,id,keep_id_anchor,False,perlu dipahami kalau rating igrs di steam belum final dan masih tahap laporan awal untuk merapikan ekosistem game agar lebih aman bagi anak anak,[],0,1,144,24,0,0,1,1.0,0.0207,7,0.7777777777777778,3.303611111111111,116,8.0,0.0,0.0,0.0,1,1,0.99999964,0.4558667,-1.2833748,-0.629762,392,-1
2040443737466405115,2026-04-05 16:41:29+00:00,0,@mog_mediaa Rating IGRS di steam masih data awal jadi masih perlu banyak perbaikan,2040832204713148427,,mog_mediaa,in,,0,0,0,https://x.com/mintozaki75/status/2040832204713148427,1761381895903059968,mintozaki75,13,id,keep_id_anchor,False,rating igrs di steam masih data awal jadi masih perlu banyak perbaikan,[],0,1,70,12,0,0,1,0.5565,0.0196,3,1.0,3.826388888888889,116,2.0,0.0,0.0,0.0,1,1,0.83728254,0.3274183,-1.6360271,0.19086415,394,-1
2040443737466405115,2026-04-05 16:41:14+00:00,0,"@mog_mediaa Banyak yang belum tahu, rating IGRS di Steam saat ini sebagian masih data awal/self-declare dan belum final, jadi wajar kalau masih ada yang perlu disempurnakan sambil tetap fokus ke tujuan utamanya melindungi pemain muda.",2040832145082692037,,mog_mediaa,in,,0,0,0,https://x.com/Adiety333/status/2040832145082692037,1202870884165242880,Adiety333,37,id,keep_id_anchor,False,banyak yang belum tahu rating igrs di steam saat ini sebagian masih data awal self declare dan belum final jadi wajar kalau masih ada yang perlu disempurnakan sambil tetap fokus ke tujuan utamanya melindungi pemain muda,[],0,1,219,36,0,0,1,0.6536,0.0315,5,0.8333333333333334,3.651666666666667,116,5.0,0.0,0.0,0.0,1,1,0.95701987,0.43026963,-1.2730488,-0.54604495,395,-1
2040443737466405115,2026-04-05 16:41:14+00:00,0,"@mog_mediaa Sedikit meluruskan, rating IGRS yang muncul di Steam saat ini masih banyak yang berupa data awal/self-declare, jadi wajar kalau masih ada penyesuaian sambil tetap fokus melindungi pemain muda.",2040832142121549893,,mog_mediaa,in,,0,0,0,https://x.com/MRidhonew16179/status/2040832142121549893,1923899742062510083,MRidhonew16179,31,id,keep_id_anchor,False,sedikit meluruskan rating igrs yang muncul di steam saat ini masih banyak yang berupa data awal self declare jadi wajar kalau masih ada penyesuaian sambil tetap fokus melindungi pemain muda,[],0,1,189,30,0,0,1,0.6311,0.0289,4,0.8,3.336388888888889,116,4.0,0.0,0.0,0.0,1,1,0.9730226,0.43213272,-1.0615666,-0.7587954,396,-1
2040443737466405115,2026-04-05 16:40:52+00:00,0,"@mog_mediaa Perlu diingat, sistem rating IGRS di Steam ini masih tahap penyesuaian dan sebagian datanya belum final, jadi lebih baik dipahami dulu konteksnya karena tujuannya memang untuk menata ekosistem game dan menjaga pemain usia muda.",2040832050870255917,,mog_mediaa,in,,0,0,0,https://x.com/PutriRahma32820/status/2040832050870255917,1908370125050568704,PutriRahma32820,35,id,keep_id_anchor,False,perlu diingat sistem rating igrs di steam ini masih tahap penyesuaian dan sebagian datanya belum final jadi lebih baik dipahami dulu konteksnya karena tujuannya memang untuk menata ekosistem game dan menjaga pemain usia muda,[],0,1,224,34,0,0,1,0.4163,0.0248,5,0.8333333333333334,3.6463888888888887,116,5.0,0.0,0.0,0.0,1,1,0.9025804,0.43825355,-1.3386825,-0.7348107,398,-1
2040491792295186826,2026-04-05 16:40:40+00:00,0,"@badakmeledak_ Rating IGRS di Steam masih dalam proses, banyak yang self-declare dan belum final. Niatnya baik, lindungi pemain muda dan tata ekosistem game, yuk sama-sama paham.",2040832000475775131,,badakmeledak_,in,,0,0,0,https://x.com/rahayu49384/status/2040832000475775131,1911651578336985088,rahayu49384,28,id,keep_id_anchor,False,rating igrs di steam masih dalam proses banyak yang self declare dan belum final niatnya baik lindungi pemain muda dan tata ekosistem game yuk sama sama paham,[],0,1,158,27,0,0,1,0.6311,0.0276,6,1.0,3.855,116,5.0,0.0,0.0,0.0,1,1,0.9533112,0.48051873,-1.3769941,-0.40809795,400,-1
2040582308789694688,2026-04-05 16:40:30+00:00,0,@junwatu rating IGRS di Steam kayak nya masih data awal dan belum final jadi wajar saja kalo masih butuh proses penyesuaian biar ekosistem game lebih baik lg,2040831960101302684,,junwatu,in,,0,0,0,https://x.com/Dadangsutrisn0/status/2040831960101302684,1748686169800658944,Dadangsutrisn0,27,id,keep_id_anchor,False,rating igrs di steam seperti nya masih data awal dan belum final jadi wajar saja kalau masih butuh proses penyesuaian biar ekosistem game lebih baik lg,[],0,1,151,26,0,0,1,0.4847,0.0259,2,1.0,4.164722222222222,116,2.0,0.0,0.0,0.0,1,1,0.915678,0.42960647,-1.299647,-0.7448592,401,-1
2040479018034630743,2026-04-05 16:39:48+00:00,0,"@cryofantasia Saran saya dina purnamasari Jujur memang tampilan rating IGRS di Steam ini membingungkan. Tapi, sistem baru butuh waktu penyesuaian. Semoga transparansi kriteria dan edukasi rutin terus ditingkatkan demi perbaikan yang berkelanjutan ya",2040831784104182017,,cryofantasia,in,,0,0,0,https://x.com/DinaPur468/status/2040831784104182017,1558856424054456320,DinaPur468,33,id,keep_id_anchor,False,saran saya dina purnamasari jujur memang tampilan rating igrs di steam ini membingungkan tapi sistem baru butuh waktu penyesuaian semoga transparansi kriteria dan edukasi rutin terus ditingkatkan demi perbaikan yang berkelanjutan ya,[],0,1,232,32,0,0,1,0.6324,0.0107,2,1.0,4.198333333333333,116,1.0,0.0,0.0,0.0,1,0,0.86802804,0.37820122,-0.6228094,-0.62206143,402,-1
2040645711650509022,2026-04-05 16:38:51+00:00,0,"@rayrestufauzi Santai dulu guys, banyak rating IGRS di Steam masih data awal/self-declare, jadi belum final. Fokus ke niat baiknya, melindungi pemain muda dan ekosistem game. Wajar ada penyesuaian di fase awal, kita sama-sama belajar 😊.",2040831543569174658,,rayrestufauzi,in,,0,5,0,https://x.com/rahayu49384/status/2040831543569174658,1911651578336985088,rahayu49384,37,id,keep_id_anchor,False,santai dulu guys banyak rating igrs di steam masih data awal self declare jadi belum final fokus ke niat baiknya melindungi pemain muda dan ekosistem game wajar ada penyesuaian di fase awal kita sama sama belajar,[],0,1,212,36,0,5,0,0.6666,0.0289,6,1.0,3.855,116,5.0,0.0,0.0,0.0,1,1,0.95316935,0.4609433,-0.85647243,-1.0199298,405,-1
