conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,word_count_lang_source,detected_lang,language_filter_reason,is_language_noise,clean_text,identified_spam_words,is_spam,is_reply,text_length,word_count,is_short_noise,engagement_score,low_engagement_flag,content_dup_score,lexical_similarity_score,posting_freq_per_hour,temporal_burst_score,account_age_hours,unique_users_in_window,sna_out_deg,sna_in_deg,sna_betweenness,sna_clustering,cluster_id,is_coordinated,semantic_dup_score,semantic_similarity_score,pca_x,pca_y,annotation_id,manual_label,buzzer_prob,buzzer_flag,buzzer_label
2040879945904214273,2026-04-05 19:51:11+00:00,0,Ditambah game2 LN hentai jugaa dapet rating 3+ oleh igrs,2040879945904214273,,,in,,0,0,0,https://x.com/mhn_ziziz/status/2040879945904214273,985310141393256448,mhn_ziziz,10,id,keep_id_anchor,False,ditambah game ln hentai jugaa dapet rating oleh igrs,[],0,0,52,9,0,0,1,0.4754,0.004,1,1.0,7.4675,25,0.0,0.0,0.0,0.0,-1,0,0.78618395,0.37630263,-1.2771237,0.66664386,201,-1,0.002116228,0,Non-Buzzer
2040877710164316398,2026-04-05 19:42:18+00:00,0,"gw lagi nunggu streamers gaming indo pada bersuara soal igrs ini, they have a BIG influence, loh...",2040877710164316398,,,in,,0,1,0,https://x.com/pretzelsyy/status/2040877710164316398,1637512151039614976,pretzelsyy,17,en,keep_id_anchor,False,saya lagi nunggu streamers gaming indo pada bersuara soal igrs ini they have a big influence loh,[],0,0,96,17,0,1,1,0.3108,0.0073,1,1.0,7.319444444444445,25,0.0,0.0,0.0,0.0,-1,0,0.78704226,0.31840423,-0.09820211,0.032267783,202,-1,0.0009249283,0,Non-Buzzer
2040866603336970413,2026-04-05 19:37:46+00:00,91,"@mhuseinali Buzzer udah dapat instruksi nih kayaknya. Tujuan jelas, lempar kesalahan ke orang lain dan moving goal post. Terus desak perbaikan di tubuh IGRS! Sekarang hanya berhenti di game saja, tapi kedepannya ini bisa merembet ke anime / manga juga.",2040876571142365201,,mhuseinali,in,,0,0,7,https://x.com/suirets/status/2040876571142365201,101384201,suirets,39,id,keep_id_anchor,False,buzzer sudah dapat instruksi ini kayaknya tujuan jelas lempar kesalahan ke orang lain dan moving goal post terus desak perbaikan di tubuh igrs sekarang hanya berhenti di game saja tapi kedepannya ini bisa merembet ke anime manga juga,[],0,1,233,38,0,98,0,0.3456,0.013,2,0.6666666666666666,7.243888888888889,25,3.0,0.0,0.0,0.0,-1,0,0.6278293,0.35914844,-0.023607004,-0.027730972,203,-1,0.005182758,0,Non-Buzzer
2040875697804280019,2026-04-05 19:34:18+00:00,0,IGRS tolol anjing,2040875697804280019,,,in,,0,0,0,https://x.com/pathethickidd/status/2040875697804280019,769719858321686528,pathethickidd,3,hr,keep_id_anchor,False,igrs tolol anjing,[],0,0,17,3,0,0,1,0.6794,0.0106,2,1.0,7.186111111111111,25,0.0,0.0,0.0,0.0,6,0,0.8338208,0.3012249,1.0461832,1.5285594,204,-1,0.0153760305,0,Non-Buzzer
2040730989740339579,2026-04-05 19:26:31+00:00,1,"@kerissakti berarti yg udah isi secara mandiri di Steam harusnya udh otomatis dapet rating yg sesuai IGRS kan bang?
tapi kenapa yg katanya game2 yg kategorinya ""salah"" kok bisa di nilai duluan?
udah gitu nyalahin Steam lagi.
Prioritas mereka dimana? ABS kah?",2040873740213645455,,kerissakti,in,,0,0,0,https://x.com/nonmicin_/status/2040873740213645455,1909862789822459904,nonmicin_,42,id,keep_id_anchor,False,berarti yang sudah isi secara mandiri di steam harusnya sudah otomatis dapet rating yang sesuai igrs kan bang tapi mengapa yang katanya game yang kategorinya salah kok bisa di nilai duluan sudah gitu nyalahin steam lagi prioritas mereka dimana abs kah,[],0,1,251,41,0,1,1,0.2801,0.0128,1,1.0,7.056388888888889,25,1.0,0.0,0.0,0.0,1,0,0.85538673,0.42627785,-0.47440368,-1.1907282,205,-1,0.09523687,0,Non-Buzzer
2040873434775965871,2026-04-05 19:25:19+00:00,0,"Buat yang ngikutin ramenya IGRS &amp; rating gim di Steam, sebelum berdebat baiknya baca penjelasan resminya dulu ya..
https://t.co/NPrgHwDRAw",2040873434775965871,,,in,,0,0,0,https://x.com/delik_store/status/2040873434775965871,732576888619556864,delik_store,22,id,keep_id_anchor,False,buat yang ngikutin ramenya igrs rating game di steam sebelum berdebat baiknya baca penjelasan resminya dulu ya,[],0,0,110,17,0,0,1,0.4159,0.0109,1,1.0,7.036388888888889,25,0.0,0.0,0.0,0.0,1,0,0.90917313,0.51997256,-0.21784736,-0.21780287,206,-1,0.97233486,1,Buzzer
2040723293934858337,2026-04-05 19:23:59+00:00,0,"@toshibatv_id ketika brand TV sampe ngomongin masalah igrs, emang igrs ini sangat bermasalah",2040873099688812556,,toshibatv_id,in,,0,0,0,https://x.com/wWinecell/status/2040873099688812556,1689236571755843584,wWinecell,13,id,keep_id_anchor,False,ketika brand tv sampe ngomongin masalah igrs emang igrs ini sangat bermasalah,[],0,1,77,12,0,0,1,0.4656,0.0067,1,1.0,7.014166666666667,25,1.0,0.0,0.0,0.0,-1,0,0.65603423,0.30776337,0.78613144,-0.7523561,207,-1,0.0016327245,0,Non-Buzzer
2040871870808076677,2026-04-05 19:19:06+00:00,0,"Persona 5 and 4 penyiksa brutal??? 
PEAK dianggap vulgar?

apasih?! blm tau alur cerita/gamenya gmn kek berasa main2 taro. Ya IGRS Hampir semua game vulgar di 3+. ""But WHY"", let me guess? you like yaa? WKWKWK

""Go Find Yourself""

My fav game TSDS and metal solid di ""merahin"" 🥲",2040871870808076677,,,in,,0,0,0,https://x.com/naarawikuY/status/2040871870808076677,1598865445477441536,naarawikuY,49,id,keep_id_anchor,False,persona and penyiksa brutal peak dianggap vulgar apasih belum tau alur cerita gamenya gmn kek berasa main taro ya igrs hampir semua game vulgar di but why let me guess you like yaa wkwkwk go find yourself my fav game tsds and metal solid di merahin,[],0,0,248,46,0,0,1,0.2618,0.016,1,1.0,6.932777777777778,25,0.0,0.0,0.0,0.0,-1,0,0.7280106,0.30446723,0.78805286,0.3354935,208,-1,0.0040544556,0,Non-Buzzer
2040871713978908698,2026-04-05 19:18:28+00:00,0,IGRS apaan lagi ini? Gua tinggal motoran bentar ada aja kelakuan @kemkomdigi,2040871713978908698,,,in,,0,1,0,https://x.com/markucal/status/2040871713978908698,105848286,markucal,12,id,keep_id_anchor,False,igrs apaan lagi ini saya tinggal motoran bentar ada aja kelakuan,[],0,0,64,11,0,1,1,0.776,0.003,1,1.0,6.9222222222222225,25,0.0,0.0,0.0,0.0,-1,0,0.64897674,0.18998855,1.6609423,0.042782027,209,-1,0.0011330314,0,Non-Buzzer
2040871389658554865,2026-04-05 19:17:11+00:00,0,"Uda gw was was dari dulu... Kalo rating ya rating aja anjeng.. ngapain blokir blokir

IGRS kntl https://t.co/MpEoz9cIW8",2040871389658554865,https://pbs.twimg.com/media/HFKhtrcboAAcrNC.jpg,,in,,0,0,0,https://x.com/gygaamerta/status/2040871389658554865,1583807618539061248,gygaamerta,21,id,keep_id_anchor,False,uda saya was was dari dulu kalau rating ya rating aja anjeng ngapain blokir blokir igrs kontol,[],0,0,94,17,0,0,1,0.5047,0.0068,1,0.5,6.378611111111111,25,0.0,0.0,0.0,0.0,-1,0,0.7661372,0.3775575,0.30275905,0.69675255,210,-1,0.003997249,0,Non-Buzzer
2040757110951322044,2026-04-05 19:13:55+00:00,88,"@kurawa Argumen paling plenger yang pernah saya baca.

1. ESRB itu jauh lebih tua ketimbang IGRS-nya Komdigi dan udah lama dijadikan patokan global.

2. Kalo Steam membuat rating palsu, harusnya semua game dibikin 3+ biar semua bisa beli.

Nalar itu dipake mas, kamu udah tua kan?",2040870567579099343,,kurawa,in,,0,2,9,https://x.com/FarrelFranqois/status/2040870567579099343,871553148,FarrelFranqois,47,id,keep_id_anchor,False,argumen paling plenger yang pernah saya baca esrb itu jauh lebih tua ketimbang igrs nya komdigi dan sudah lama dijadikan patokan global kalau steam membuat rating palsu harusnya semua game dibikin biar semua bisa beli nalar itu dipake mas kamu sudah tua kan,[],0,1,257,43,0,99,0,0.2417,0.0144,1,1.0,6.846388888888889,25,1.0,0.0,0.0,0.0,-1,0,0.73846906,0.42045292,0.23211779,-0.74116874,211,-1,0.0018358573,0,Non-Buzzer
2040870544334283141,2026-04-05 19:13:49+00:00,0,"Apa hrs gw bikin game judol simulator, lalu bang windah main di yutubnya, habis itu komdigi mau ngeblokir game nya tapi karena bang windah belom namatin gamenya, kantor komdigi di grebek bocil kematian, lalu ketua komdigi digantikan bang windah, habis itu bang windah cancel IGRS",2040870544334283141,,,in,,0,0,0,https://x.com/Apanjelio/status/2040870544334283141,1678309038461976577,Apanjelio,45,id,keep_id_anchor,False,apa hrs saya bikin game judol simulator lalu bang windah main di yutubnya habis itu komdigi mau ngeblokir game nya tapi karena bang windah belum namatin gamenya kantor komdigi di grebek bocil kematian lalu ketua komdigi digantikan bang windah habis itu bang windah cancel igrs,[],0,0,276,45,0,0,1,0.4953,0.0147,1,1.0,6.844722222222222,25,0.0,0.0,0.0,0.0,-1,0,0.6872366,0.31864604,0.5714914,0.0870743,212,-1,0.012306425,0,Non-Buzzer
2040870432467800429,2026-04-05 19:13:23+00:00,0,"🤬 ""GTA and erotica are now for kids?"" — Indonesian gamers react to bizarre new age ratings

Indonesia has launched an updated government rating system, IGRS — and the results are… very questionable.

Some of the strangest ratings:
— A controversial visual novel about a ""horny https://t.co/BitmQ1gSPn",2040870432467800429,https://pbs.twimg.com/media/HFKg0JdbMAAUD4-.jpg,,en,,0,0,0,https://x.com/VGTimes/status/2040870432467800429,293649943,VGTimes,46,en,keep_id_anchor,False,gta and erotica are now for kids indonesian gamers react to bizarre new age ratings indonesia has launched an updated government rating system igrs and the results are very questionable some of the strangest ratings a controversial visual novel about a horny,[],0,0,258,42,0,0,1,0.2763,0.0192,1,1.0,6.8375,25,0.0,0.0,0.0,0.0,-1,0,0.7539524,0.35349065,-1.2945808,0.24952462,213,-1,0.0017397245,0,Non-Buzzer
2040869715892224106,2026-04-05 19:10:32+00:00,0,"Indonesia Game Rating System (IGRS) di sejumlah game platform Steam bukan hasil klasifikasi resmi yang diverifikasi oleh pemerintah Indonesia?

Penjelasan/siaran pers resmi tentang IGRS &amp; rating gim di Steam, berikut info lebih lanjut, simak baik baik!
https://t.co/8XTuYCZJTK",2040869715892224106,,,in,,0,0,0,https://x.com/dapa442/status/2040869715892224106,1635908833636646912,dapa442,41,id,keep_id_anchor,False,indonesia game rating system igrs di sejumlah game platform steam bukan hasil klasifikasi resmi yang diverifikasi oleh pemerintah indonesia penjelasan siaran pers resmi tentang igrs rating game di steam berikut info lebih lanjut simak baik baik,[],0,0,244,36,0,0,1,0.5715,0.0295,1,1.0,6.79,25,0.0,0.0,0.0,0.0,1,0,0.9086136,0.40997842,-1.8659286,0.21035649,214,-1,0.98518616,1,Buzzer
2040685239228653915,2026-04-05 19:09:43+00:00,0,"@Diana0911097595 sudah ada ratingnya di steam
nggak perlu pakai igrs yang malah bikin kacau
nggak usah sok keminter kau buzzer https://t.co/36tX0NTjl0",2040869510165705162,https://pbs.twimg.com/tweet_video_thumb/HFKf_4MbQAEkk-Q.jpg,Diana0911097595,in,,0,0,0,https://x.com/black_k00k33/status/2040869510165705162,2032221811849773056,black_k00k33,24,id,keep_id_anchor,False,sudah ada ratingnya di steam tidak perlu pakai igrs yang malah bikin kacau tidak usah sok keminter kau buzzer,[],0,1,109,19,0,0,1,0.3652,0.0255,1,1.0,6.776388888888889,25,1.0,0.0,0.0,0.0,1,0,0.8437987,0.37291616,0.02265836,-0.42389148,215,-1,0.034574047,0,Non-Buzzer
2040869463629918682,2026-04-05 19:09:32+00:00,0,"perihal ini IGRS aja pake buzzer. gilaaaa. budaya pemerintah indonesia tuh kalo ga korup, sewa buzzer. nice.",2040869463629918682,,,in,,0,0,0,https://x.com/feromonguy/status/2040869463629918682,1932078769940086784,feromonguy,17,id,keep_id_anchor,False,perihal ini igrs aja pake buzzer gilaaaa budaya pemerintah indonesia itu kalau tidak korup sewa buzzer nice,[],0,0,107,17,0,0,1,0.4797,0.0213,1,1.0,6.773333333333333,25,0.0,0.0,0.0,0.0,-1,0,0.69947815,0.2451535,1.227922,0.16941243,216,-1,0.0027502482,0,Non-Buzzer
2040695307663818815,2026-04-05 19:08:58+00:00,1,@gacchand Gua lebih percaya orang-orang dari valve daripada orang-orang yang sekarang ada di IGRS dan KOMDIGI,2040869322978099583,,gacchand,in,,0,1,0,https://x.com/DaunBawang17/status/2040869322978099583,1081347003106222080,DaunBawang17,18,id,keep_id_anchor,False,saya lebih percaya orang orang dari valve daripada orang orang yang sekarang ada di igrs dan komdigi,[],0,1,100,17,0,2,0,0.4605,0.0168,1,1.0,6.763888888888889,25,1.0,0.0,0.0,0.0,-1,0,0.5507317,0.20803374,1.1316803,-0.50907004,217,-1,0.013247197,0,Non-Buzzer
2040869302719623628,2026-04-05 19:08:53+00:00,0,Emangnya anggaran komdigi kagak dipotong buat mbg kah? Igrs biayanya dari mana???,2040869302719623628,,,in,,0,0,0,https://x.com/Angelina_S_S/status/2040869302719623628,901511676,Angelina_S_S,12,id,keep_id_anchor,False,emangnya anggaran komdigi kagak dipotong buat mbg kah igrs biayanya dari mana,[],0,0,77,12,0,0,1,0.4337,0.0095,1,0.5,6.594166666666666,25,0.0,0.0,0.0,0.0,-1,0,0.5596932,0.16002601,0.6075088,-0.34519896,218,-1,0.002132419,0,Non-Buzzer
2040867999578784027,2026-04-05 19:03:43+00:00,0,Lu pada bisa diem dipojokan aja gak @kemkomdigi? IGRS lu nimbukin kekacauan ngerti gak monyet. Gak ada guna juga lu pada kerja. Kami minta dari duku berantas judol malah bikin IGRS. MONYET lo.,2040867999578784027,,,in,,0,0,0,https://x.com/curiousfangs_/status/2040867999578784027,1526265008895586304,curiousfangs_,33,id,keep_id_anchor,False,kamu pada bisa diem dipojokan aja tidak igrs kamu nimbukin kekacauan ngerti tidak monyet tidak ada guna juga kamu pada kerja kami minta dari duku berantas judol malah bikin igrs monyet kamu,[],0,0,189,32,0,0,1,0.4472,0.0271,1,1.0,6.676388888888889,25,0.0,0.0,0.0,0.0,-1,0,0.72902334,0.23463695,2.0107408,0.03283417,219,-1,0.0055373437,0,Non-Buzzer
2040867993568317616,2026-04-05 19:03:41+00:00,0,"@Kemenkomdigi_id kerjanya cuma ngebungkam pers, opini publik yg bertentangan sama bikin kebijakan tolol kaya IGRS. Sedangkan internet mahal, judol  &amp; spam/phising ngga diurusin. Cape banget jadi warga Indonesia!",2040867993568317616,,Kemenkomdigi_id,in,,0,0,0,https://x.com/renggastoic/status/2040867993568317616,42978942,renggastoic,29,id,keep_id_anchor,False,kerjanya cuma ngebungkam pers opini publik yang bertentangan sama bikin kebijakan tolol seperti igrs sedangkan internet mahal judol spam phising tidak diurusin cape banget jadi warga indonesia,[],0,1,192,27,0,0,1,0.304,0.0189,1,1.0,6.675833333333333,25,1.0,0.0,0.0,0.0,-1,0,0.66722333,0.2647642,0.6322938,-0.097642206,220,-1,0.0015289774,0,Non-Buzzer
2040867765255610418,2026-04-05 19:02:47+00:00,1,"Penjelasan resmi terkait IGRS dan tampilan rating gim di Steam sudah dirilis. Bisa dibaca dulu untuk menambah konteks sebelum menarik kesimpulan: 

https://t.co/VTRC9YAJsA https://t.co/sJfNCeqEye",2040867765255610418,https://pbs.twimg.com/media/HFKeS_Ca4AAEuEx.jpg,,in,,0,1,0,https://x.com/refiandryy/status/2040867765255610418,482012192,refiandryy,29,id,keep_id_anchor,False,penjelasan resmi terkait igrs dan tampilan rating game di steam sudah dirilis bisa dibaca dulu untuk menambah konteks sebelum menarik kesimpulan,[],0,0,144,21,0,2,0,0.7847,0.0138,1,1.0,6.660833333333334,25,0.0,0.0,0.0,0.0,1,0,0.93953824,0.4061089,-1.4222547,-0.1448306,221,-1,0.990324,1,Buzzer
2040867685412790367,2026-04-05 19:02:28+00:00,2,"buzzer says,  ""IGRS rating are messy because its the developer self declare that at fault!""

the developer :",2040867685412790367,,,en,,0,0,0,https://x.com/leonthecatto/status/2040867685412790367,1055516661413896192,leonthecatto,17,en,keep_id_anchor,False,buzzer says igrs rating are messy because its the developer self declare that at fault the developer,[],0,0,100,17,0,2,0,0.4681,0.0216,1,0.5,6.014722222222222,25,1.0,0.0,0.0,0.0,-1,0,0.6783507,0.3164994,-1.5118979,0.584788,222,-1,0.006901112,0,Non-Buzzer
2040866757909573947,2026-04-05 18:58:47+00:00,0,"Gaya bener bikin igrs -_______- negara punya urusan lebih mendesak dan serius daripada sensor game-game berkualitas yg bahkan negara sendiri gabisa bikin ekosistem digital yg baik, seperti menumpas judol. Halo halo bisa saya bicara dengan otak?",2040866757909573947,,,in,,0,0,0,https://x.com/Angelina_S_S/status/2040866757909573947,901511676,Angelina_S_S,37,id,keep_id_anchor,False,gaya benar bikin igrs negara punya urusan lebih mendesak dan serius daripada sensor game game berkualitas yang bahkan negara sendiri gabisa bikin ekosistem digital yang baik seperti menumpas judol halo halo bisa saya bicara dengan otak,[],0,0,235,36,0,0,1,0.3125,0.0101,1,0.5,6.594166666666666,34,0.0,0.0,0.0,0.0,-1,0,0.7695101,0.37507373,0.0045439247,-1.0049664,223,-1,0.0020965831,0,Non-Buzzer
2040823276428300710,2026-04-05 18:58:26+00:00,0,"@kukuhya Iya tau maksud IGRS baik tapi membiarkan eroge dan Guro apakah itu melindungi anak kecil sekarang? Malah game mendidik aja yang mengajari tani dapat 18+. ""Tapi ini kan data awal"", bullshit kalau udah masuk steam itu artinya udah jalan dan bukan data awal lagi.",2040866672534585820,,steven20260934,in,,0,1,0,https://x.com/steven20260934/status/2040866672534585820,973236170476814336,steven20260934,45,id,keep_id_anchor,False,iya tau maksud igrs baik tapi membiarkan eroge dan guro apakah itu melindungi anak kecil sekarang malah game mendidik aja yang mengajari tani dapat tapi ini kan data awal bullshit kalau sudah masuk steam itu artinya sudah jalan dan bukan data awal lagi,[],0,1,252,43,0,1,1,0.3106,0.0178,2,1.0,6.305555555555555,34,0.0,0.0,0.0,0.0,-1,0,0.76310617,0.39415094,0.07320613,-1.267913,224,-1,0.0062948186,0,Non-Buzzer
2040866603336970413,2026-04-05 18:58:10+00:00,4896,"Saya yakin 100% user Steam lebih percaya Gaben daripada IGRS.

Steam terbukti bersikap etis selama puluhan tahun. Mau digoyang Epic aja gagal.

Narasi ini malah tambah blunder dan keliatan banget gak paham landscape gaming wk. Mending besok dimeetingin dulu bang PR responsenya.",2040866603336970413,,,in,,21,53,1645,https://x.com/mhuseinali/status/2040866603336970413,177760518,mhuseinali,42,id,keep_id_anchor,False,saya yakin user steam lebih percaya gaben daripada igrs steam terbukti bersikap etis selama puluhan tahun mau digoyang epic aja gagal narasi ini malah tambah blunder dan keliatan banget tidak paham landscape gaming wk mending besok dimeetingin dulu bang pr responsenya,[],0,0,268,41,0,6615,0,0.2464,0.014,1,1.0,6.583888888888889,34,0.0,6.0,0.0,0.0,-1,0,0.7804953,0.4244779,0.11260677,-0.9434488,225,-1,0.0019133796,0,Non-Buzzer
2040866055888011723,2026-04-05 18:55:59+00:00,1,"Yapping dikit tentang IGRS, ini gua ngerti banget tujuan nya apa tapi ayo lah. Yang gak bisa baca tuh bukan anak kalian tapi kalian ini ortu² yg gagal parenting tentang game.

Masa iya rating COD blar der dor darah dimana² rating 3+? Aneh banget ajg",2040866055888011723,,,in,,0,1,0,https://x.com/OxygenSunshinee/status/2040866055888011723,1081400287133294593,OxygenSunshinee,45,id,keep_id_anchor,False,yapping dikit tentang igrs ini saya ngerti banget tujuan nya apa tapi ayo lah yang tidak bisa baca itu bukan anak kalian tapi kalian ini ortu yang gagal parenting tentang game masa iya rating cod blar der dor darah dimana rating aneh banget anjing,[],0,0,247,44,0,2,0,0.2033,0.0179,2,1.0,6.3175,34,0.0,0.0,0.0,0.0,-1,0,0.7204286,0.3865613,0.77282196,-0.44741496,226,-1,0.0051383898,0,Non-Buzzer
2040865995540353494,2026-04-05 18:55:45+00:00,0,Bran bran benerin noh igrs,2040865995540353494,,,in,,0,0,0,https://x.com/Albert2844/status/2040865995540353494,1983754592061157377,Albert2844,5,nl,keep_id_anchor,False,bran bran benerin noh igrs,[],0,0,26,5,0,0,1,1.0,0.0032,2,1.0,6.5377777777777775,34,1.0,0.0,0.0,0.0,0,1,0.9680432,0.26929334,1.4499269,0.9382354,227,-1,0.0066157496,0,Non-Buzzer
1747603121126420824,2026-04-05 18:55:24+00:00,0,@gibran_tweet Bran benerin noh igrs,2040865905656344948,,gibran_tweet,in,,0,0,0,https://x.com/Albert2844/status/2040865905656344948,1983754592061157377,Albert2844,5,nl,keep_id_anchor,False,bran benerin noh igrs,[],0,1,21,4,0,0,1,1.0,0.0032,2,1.0,6.5377777777777775,34,1.0,0.0,0.0,0.0,0,1,0.9680432,0.29869455,1.5674865,0.8293152,228,-1,0.008654347,0,Non-Buzzer
2040865861842649221,2026-04-05 18:55:13+00:00,0,igrs g nya gooner gila,2040865861842649221,,,in,,0,0,0,https://x.com/hrenyue/status/2040865861842649221,1604350645800095744,hrenyue,5,tl,keep_id_anchor,False,igrs g nya gooner gila,[],0,0,22,5,0,0,1,0.6665,0.0032,1,1.0,6.534722222222222,34,0.0,0.0,0.0,0.0,0,0,0.8335643,0.3836547,0.86226046,1.2176614,229,-1,0.019088332,0,Non-Buzzer
2040865626839998494,2026-04-05 18:54:17+00:00,1,"liat Rating IGRS yang ngaco, makin yakin kalau boomer ini nanya chat GPT buat klasifikasinya 👀",2040865626839998494,,,in,,0,0,0,https://x.com/arekekesel/status/2040865626839998494,1220727223,arekekesel,15,id,keep_id_anchor,False,liat rating igrs yang ngaco makin yakin kalau boomer ini nanya chat gpt buat klasifikasinya,[],0,0,91,15,0,1,1,0.386,0.0074,1,1.0,6.519166666666667,34,0.0,0.0,0.0,0.0,-1,0,0.7031586,0.36226985,-0.50095326,0.20982029,230,-1,0.0018682791,0,Non-Buzzer
2040864714515988774,2026-04-05 18:50:40+00:00,0,y Allah crashing out bgt gue gara gara igrs konyol dan skz bergantian,2040864714515988774,,,in,,0,0,0,https://x.com/_aridean/status/2040864714515988774,68969660,_aridean,13,id,keep_id_anchor,False,y allah crashing out banget saya gara gara igrs konyol dan skz bergantian,[],0,0,73,13,0,0,1,0.7209,0.0056,1,1.0,6.458888888888889,34,0.0,0.0,0.0,0.0,-1,0,0.7564074,0.28212968,1.5539684,0.67705834,231,-1,0.0012155216,0,Non-Buzzer
2040863624043127270,2026-04-05 18:46:20+00:00,0,"IGRS niatnya baik tapi sistem rating nya ngawur parah
Masa iya game 4no lolos dikasih rating 3+ dan giliran persona 5 nggak lolos standar

Ketika gue udah tobat jadi bajak laut dan beli game di platform legal eh malah dipersulit sama suatu lembaga 

Gini amat jadi gamer di indo https://t.co/w1ao1NosPb",2040863624043127270,https://pbs.twimg.com/media/HFKapXda8AAKcKs.jpg,,in,,0,1,0,https://x.com/nakanom42/status/2040863624043127270,2017520488470446080,nakanom42,53,id,keep_id_anchor,False,igrs niatnya baik tapi sistem rating nya ngawur parah masa iya game no lolos dikasih rating dan giliran persona tidak lolos standar ketika saya sudah tobat jadi bajak laut dan beli game di platform legal eh malah dipersulit sama suatu lembaga gini amat jadi gamer di indo,[],0,0,271,47,0,1,1,0.2305,0.0174,1,1.0,6.386666666666667,34,0.0,0.0,0.0,0.0,-1,0,0.78916645,0.38799125,0.027578214,-0.7862788,232,-1,0.006537716,0,Non-Buzzer
2040863504505491533,2026-04-05 18:45:51+00:00,0,"Kalo ga becus... Meding dihapus..

IGRS kntl",2040863504505491533,,,in,,0,0,0,https://x.com/gygaamerta/status/2040863504505491533,1583807618539061248,gygaamerta,7,id,keep_id_anchor,False,kalau tidak becus meding dihapus igrs kontol,[],0,0,44,7,0,0,1,0.4924,0.0136,1,0.5,6.378611111111111,34,0.0,0.0,0.0,0.0,-1,0,0.71989405,0.34327862,1.2473286,0.13895504,233,-1,0.008447348,0,Non-Buzzer
2040863500483125733,2026-04-05 18:45:50+00:00,1,woi @kemkomdigi tolol IGRS lo kek kontol age ratingnya ngaco mending apus aja anjing IGRS IGRS MEMEK,2040863500483125733,,,in,,0,0,0,https://x.com/fleurishism/status/2040863500483125733,1684437911012507648,fleurishism,17,id,keep_id_anchor,False,woi tolol igrs kamu kek kontol age ratingnya ngaco mending apus aja anjing igrs igrs memek,[],0,0,90,16,0,1,1,0.469,0.0149,1,1.0,6.378333333333333,34,0.0,0.0,0.0,0.0,-1,0,0.70920694,0.34135655,0.9622817,0.11673797,234,-1,0.0144244395,0,Non-Buzzer
2040863410473320672,2026-04-05 18:45:29+00:00,0,"Real patriot dukung igrs, video game dibuat yahudi buat mendistraksi ummat islam dari ibadah",2040863410473320672,,,in,,0,0,0,https://x.com/Betspr/status/2040863410473320672,479738892,Betspr,14,id,keep_id_anchor,False,real patriot dukung igrs video game dibuat yahudi buat mendistraksi ummat islam dari ibadah,[],0,0,91,14,0,0,1,0.5624,0.002,1,1.0,6.3725,34,0.0,0.0,0.0,0.0,-1,0,0.5829327,0.20062143,0.63697505,0.032282244,235,-1,0.0011619759,0,Non-Buzzer
2040805440833949889,2026-04-05 18:45:04+00:00,0,"@AZulfajrin @i_ervans @letsplayhahaha @tanyarlfes Bagus? Dunia gamer hari ini lagi carut marut gara² IGRS aturan komdigi yang baru, ngasih rating ke game ga pada tempatnya. Imbasnya game² yang tidak sesuai rating usia bakal ke banned dan ga masuk di region indo",2040863305280127453,,AZulfajrin,in,,0,0,0,https://x.com/trelrANartsA/status/2040863305280127453,1265511884649791493,trelrANartsA,41,id,keep_id_anchor,False,bagus dunia gamer hari ini lagi carut marut gara igrs aturan komdigi yang baru ngasih rating ke game tidak pada tempatnya imbasnya game yang tidak sesuai rating usia bakal ke banned dan tidak masuk di region indo,[],0,1,212,37,0,0,1,0.3363,0.0303,1,1.0,6.365555555555556,34,1.0,0.0,0.0,0.0,-1,0,0.7887871,0.39925233,-0.30451918,-1.019966,236,-1,0.005847715,0,Non-Buzzer
2040862580013756782,2026-04-05 18:42:11+00:00,0,"Intinya, IGRS ada ini buat orang tua yg gagal parenting tentang game. Udah gagal + di missleading pula, anjir keren kata gua dan sekarang intinya lepas tanggung jawab. ""Bukan urusan kami, intinya ada RC yg berarti gk tampil"" ya elu dongok jembut lurus.",2040862580013756782,,,in,,0,1,0,https://x.com/OxygenSunshinee/status/2040862580013756782,1081400287133294593,OxygenSunshinee,42,id,keep_id_anchor,False,intinya igrs ada ini buat orang tua yang gagal parenting tentang game sudah gagal di missleading pula anjir keren kata saya dan sekarang intinya lepas tanggung jawab bukan urusan kami intinya ada rc yang berarti gk tampil ya elu dongok jembut lurus,[],0,0,248,42,0,1,1,0.5877,0.0095,2,1.0,6.3175,34,0.0,0.0,0.0,0.0,9,0,0.80943596,0.40185034,0.48253664,-0.8271806,237,-1,0.030600926,0,Non-Buzzer
