Id,Label,max_buzzer_prob,mean_buzzer_prob,n_tweets,n_buzzer_tweets,binary_label_gephi,sna_out_deg_max,sna_in_deg_max,content_dup_score_max,temporal_burst_score_max,in_degree,out_degree,degree_centrality,betweenness_centrality,closeness_centrality,pagerank,eigenvector_centrality
Sunoo_dFox,Sunoo_dFox,0.0799335390329361,0.02841217815876007,3,0,Non-Buzzer,2.0,0.0,0.5733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SuryanaAja13,SuryanaAja13,0.8139176964759827,0.7788440585136414,2,0,Non-Buzzer,2.0,0.0,0.4447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syarp29,Syarp29,0.0019794097170233727,0.0019794097170233727,1,0,Non-Buzzer,1.0,0.0,0.2555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SylentSevenstar,SylentSevenstar,0.03104066103696823,0.01917962357401848,2,0,Non-Buzzer,2.0,1.0,0.502,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAdiwiguno,TAdiwiguno,0.0015303334221243858,0.0015303334221243858,1,0,Non-Buzzer,1.0,0.0,0.3231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TarantikaA93671,TarantikaA93671,0.1029939353466034,0.1029939353466034,1,0,Non-Buzzer,1.0,0.0,0.3812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tessa44ut,Tessa44ut,0.9860070943832397,0.49409836530685425,2,1,Buzzer,1.0,0.0,0.4714,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetrotir,Tetrotir,0.0072614955715835094,0.0072614955715835094,1,0,Non-Buzzer,0.0,0.0,0.3733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The_Discomafia,The_Discomafia,0.024414269253611565,0.01316180732101202,2,0,Non-Buzzer,2.0,0.0,0.3423,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The_Takank,The_Takank,0.0013620586832985282,0.0013620586832985282,1,0,Non-Buzzer,1.0,0.0,0.3161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thegood_fa,Thegood_fa,0.015498975291848183,0.015498975291848183,1,0,Non-Buzzer,1.0,0.0,0.6372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TirpitzRtx,TirpitzRtx,0.028263166546821594,0.028263166546821594,1,0,Non-Buzzer,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TirtoID,TirtoID,0.0015607391251251101,0.0015607391251251101,1,0,Non-Buzzer,0.0,0.0,0.8111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TouriHaganashi,TouriHaganashi,0.0255065206438303,0.0255065206438303,1,0,Non-Buzzer,1.0,0.0,0.3704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trixtar__,Trixtar__,0.002240076195448637,0.00171638373285532,2,0,Non-Buzzer,0.0,0.0,0.2822,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsuraracchi,Tsuraracchi,0.005913224071264267,0.0049241892993450165,2,0,Non-Buzzer,0.0,0.0,0.5862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turu748392,Turu748392,0.0021425813902169466,0.0021425813902169466,1,0,Non-Buzzer,1.0,0.0,0.3814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Undeirtale,Undeirtale,0.0023040352389216423,0.0023040352389216423,1,0,Non-Buzzer,0.0,0.0,0.2967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDzuri,VDzuri,0.0009072060929611325,0.0009072060929611325,1,0,Non-Buzzer,0.0,0.0,0.3293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGTimes,VGTimes,0.001739724539220333,0.001739724539220333,1,0,Non-Buzzer,0.0,0.0,0.2763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ValentinoJ15345,ValentinoJ15345,0.0012349208118394017,0.0012349208118394017,1,0,Non-Buzzer,1.0,0.0,0.4223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanour394663,Vanour394663,0.0018342355033382773,0.0018342355033382773,1,0,Non-Buzzer,0.0,0.0,0.4652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanverz,Vanverz,0.003463081317022443,0.003463081317022443,1,0,Non-Buzzer,0.0,0.0,0.4874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VelZeppelit,VelZeppelit,0.0010650184703990817,0.0010650184703990817,1,0,Non-Buzzer,0.0,0.0,0.3099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VinaAmelia33281,VinaAmelia33281,0.9986055493354797,0.9956526756286621,3,3,Buzzer,3.0,0.0,0.6895,1.0,0.0,3.0,0.05263157894736842,0.0,0.0,0.010576251904360826,0.00016700366286787798
VincDigiArt,VincDigiArt,0.01708463579416275,0.01708463579416275,1,0,Non-Buzzer,1.0,0.0,0.6226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Voxastros,Voxastros,0.0019774155225604773,0.0019774155225604773,1,0,Non-Buzzer,1.0,0.0,0.238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WahyuAdiguna,WahyuAdiguna,0.0017251609824597836,0.0017251609824597836,1,0,Non-Buzzer,1.0,0.0,0.4082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WahyuAr19799578,WahyuAr19799578,0.020975306630134583,0.020975306630134583,1,0,Non-Buzzer,1.0,0.0,0.467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whl_27,Whl_27,0.0012943847104907036,0.0012943847104907036,1,0,Non-Buzzer,1.0,0.0,0.5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WibuPsikopatDes,WibuPsikopatDes,0.15925060212612152,0.15925060212612152,1,0,Non-Buzzer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WitheredShulker,WitheredShulker,0.16401095688343048,0.16401095688343048,1,0,Non-Buzzer,0.0,0.0,0.4754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xhareza,Xhareza,0.017315836623311043,0.017315836623311043,1,0,Non-Buzzer,0.0,0.0,0.5603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y012KI,Y012KI,0.0014683755580335855,0.0014683755580335855,1,0,Non-Buzzer,1.0,0.0,0.4597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yafie_A_Raihan,Yafie_A_Raihan,0.0021757620852440596,0.0021757620852440596,1,0,Non-Buzzer,0.0,0.0,0.3749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaitu12921776,Yaitu12921776,0.0008353887242265046,0.0008353887242265046,1,0,Non-Buzzer,0.0,0.0,0.3704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YinkoKaelandra,YinkoKaelandra,0.0029202490113675594,0.002403701189905405,3,0,Non-Buzzer,1.0,0.0,0.5903,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youronlymeta,Youronlymeta,0.0008674745331518352,0.0008674745331518352,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YuriAndriyanto,YuriAndriyanto,0.00214340235106647,0.00214340235106647,1,0,Non-Buzzer,1.0,0.0,0.2572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YusrilEka411,YusrilEka411,0.2715842127799988,0.2715842127799988,1,0,Non-Buzzer,0.0,0.0,0.5419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zahran31157,Zahran31157,0.004975426010787487,0.004975426010787487,1,0,Non-Buzzer,0.0,0.0,0.4162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZaskiaZask2031,ZaskiaZask2031,0.9845716953277588,0.9810413122177124,2,2,Buzzer,1.0,0.0,0.5945,1.0,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
Zee_Takegami59,Zee_Takegami59,0.0027726225089281797,0.0027726225089281797,1,0,Non-Buzzer,0.0,0.0,0.5638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_16553,_16553,0.0015960002783685923,0.0015960002783685923,1,0,Non-Buzzer,0.0,0.0,0.4264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_RyanKu,_RyanKu,0.00122106506023556,0.00122106506023556,1,0,Non-Buzzer,1.0,1.0,0.3937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_ZyZ_Z,_ZyZ_Z,0.03498813137412071,0.03498813137412071,1,0,Non-Buzzer,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_________judd,_________judd,0.0010844882344827056,0.0010844882344827056,1,0,Non-Buzzer,1.0,0.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
__byyyyyy,__byyyyyy,0.03784254938364029,0.03784254938364029,1,0,Non-Buzzer,0.0,0.0,0.8302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
__hanaeruu,__hanaeruu,0.0019206501310691237,0.0019206501310691237,1,0,Non-Buzzer,0.0,0.0,0.2975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_aridean,_aridean,0.001215521595440805,0.001215521595440805,1,0,Non-Buzzer,0.0,0.0,0.7209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_hendrasusanto,_hendrasusanto,0.029036886990070343,0.011615647934377193,3,0,Non-Buzzer,1.0,1.0,0.3384,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_iorih,_iorih,0.0027189531829208136,0.0027189531829208136,1,0,Non-Buzzer,0.0,0.0,0.5778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_jrblaze,_jrblaze,0.0012015135725960135,0.0012015135725960135,1,0,Non-Buzzer,0.0,0.0,0.6121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_mabskuy,_mabskuy,0.0020995771046727896,0.0020995771046727896,1,0,Non-Buzzer,1.0,0.0,0.3367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_sennav,_sennav,0.013968044891953468,0.007633878383785486,2,0,Non-Buzzer,1.0,0.0,0.5156,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abahgaming_,abahgaming_,0.002695058472454548,0.002695058472454548,1,0,Non-Buzzer,1.0,0.0,0.605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
absoluthardbass,absoluthardbass,0.0015626364620402455,0.0015626364620402455,1,0,Non-Buzzer,0.0,0.0,0.4483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abyts_,abyts_,0.001055799308232963,0.001055799308232963,1,0,Non-Buzzer,0.0,0.0,0.4133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adangRP,adangRP,0.02404704876244068,0.02404704876244068,1,0,Non-Buzzer,0.0,0.0,0.5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
addiwick,addiwick,0.000949044362641871,0.000949044362641871,1,0,Non-Buzzer,0.0,0.0,0.3719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adi_wahyu35,adi_wahyu35,0.6956725716590881,0.6956725716590881,1,0,Non-Buzzer,0.0,0.0,0.2547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adityamnugraha,adityamnugraha,0.019363678991794586,0.019363678991794586,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adiyaadiya,adiyaadiya,0.004737688694149256,0.004737688694149256,1,0,Non-Buzzer,0.0,0.0,0.3083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adnbwta,adnbwta,0.00912544783204794,0.00912544783204794,1,0,Non-Buzzer,1.0,0.0,0.4619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adrianchakab13,adrianchakab13,0.003990293480455875,0.003990293480455875,1,0,Non-Buzzer,0.0,0.0,0.2616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adzumanga,adzumanga,0.01723172701895237,0.01723172701895237,1,0,Non-Buzzer,0.0,0.0,0.7798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ah_azamuddin,ah_azamuddin,0.0026363879442214966,0.0026363879442214966,1,0,Non-Buzzer,0.0,0.0,0.3467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ahmedfahrizal_,ahmedfahrizal_,0.03225286304950714,0.03225286304950714,1,0,Non-Buzzer,0.0,0.0,0.4189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
akunsiyahutt,akunsiyahutt,0.008218538947403431,0.008218538947403431,1,0,Non-Buzzer,1.0,0.0,0.5306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albarmerik27,albarmerik27,0.003670225851237774,0.003670225851237774,1,0,Non-Buzzer,1.0,0.0,0.4606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aliffurqonasdya,aliffurqonasdya,0.0015833082143217325,0.0015833082143217325,1,0,Non-Buzzer,0.0,0.0,0.4298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allaamnaufal20,allaamnaufal20,0.0012484184699133039,0.0012484184699133039,1,0,Non-Buzzer,0.0,0.0,0.4653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allatonve,allatonve,0.00581288943067193,0.00581288943067193,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alverizki,alverizki,0.003260711906477809,0.003260711906477809,1,0,Non-Buzzer,1.0,0.0,0.4938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alwiiihasan,alwiiihasan,0.8996893167495728,0.7940068244934082,2,1,Buzzer,1.0,0.0,0.5799,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambaruw0,ambaruw0,0.0009773741476237774,0.0009773741476237774,1,0,Non-Buzzer,0.0,0.0,0.252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anda_winata,anda_winata,0.06233255937695503,0.032608360052108765,2,0,Non-Buzzer,1.0,1.0,0.6455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andikaGoGo86,andikaGoGo86,0.004200843162834644,0.004200843162834644,1,0,Non-Buzzer,0.0,0.0,0.2772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andybalala19,andybalala19,0.9988514184951782,0.7196579575538635,6,4,Buzzer,5.0,0.0,0.7314,0.6666666666666666,0.0,4.0,0.07017543859649122,0.0,0.0,0.010576251904360826,0.00016700366286787798
anggtakhsturia,anggtakhsturia,0.9666192531585693,0.9666192531585693,1,1,Buzzer,0.0,0.0,0.5799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annisanurf23196,annisanurf23196,0.990345299243927,0.990345299243927,1,1,Buzzer,0.0,0.0,0.6626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aomi__san,aomi__san,0.006104981992393732,0.006104981992393732,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ap398_,ap398_,0.05552602931857109,0.05552602931857109,1,0,Non-Buzzer,0.0,0.0,0.653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ar_saptra,ar_saptra,0.001161975902505219,0.001161975902505219,1,0,Non-Buzzer,0.0,0.0,0.5638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arcticmonsieur,arcticmonsieur,0.004204996395856142,0.004204996395856142,1,0,Non-Buzzer,0.0,0.0,0.4091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ardhikaluth28,ardhikaluth28,0.292778879404068,0.292778879404068,1,0,Non-Buzzer,1.0,0.0,0.4213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arekekesel,arekekesel,0.0018682790687307715,0.0018682790687307715,1,0,Non-Buzzer,0.0,0.0,0.386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aresterisk,aresterisk,0.0013816304272040725,0.0013816304272040725,1,0,Non-Buzzer,0.0,0.0,0.4553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ariesu__,ariesu__,0.003443936351686716,0.003443936351686716,1,0,Non-Buzzer,1.0,0.0,0.4258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ariomalv,ariomalv,0.004234932363033295,0.004234932363033295,1,0,Non-Buzzer,0.0,0.0,0.3137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arnoediad,arnoediad,0.019580353051424026,0.019580353051424026,1,0,Non-Buzzer,0.0,0.0,0.4016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arsiamalia,arsiamalia,0.9822924733161926,0.9822924733161926,1,1,Buzzer,0.0,0.0,0.4566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arubigoreng,arubigoreng,0.0013685452286154032,0.0013685452286154032,1,0,Non-Buzzer,0.0,0.0,0.388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aryabahar_,aryabahar_,0.004287751857191324,0.004287751857191324,1,0,Non-Buzzer,0.0,0.0,0.8306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aryankushh,aryankushh,0.0008473501657135785,0.0008473501657135785,1,0,Non-Buzzer,1.0,0.0,0.2702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asep2b,asep2b,0.9952802658081055,0.9943262934684753,2,2,Buzzer,1.0,0.0,0.5131,0.5,0.0,1.0,0.017543859649122806,0.0,0.0,0.010576251904360826,0.00016700366286787798
ashaabull,ashaabull,0.014947928488254547,0.014947928488254547,1,0,Non-Buzzer,0.0,0.0,0.7038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asheonlk,asheonlk,0.0030608519446104765,0.0030608519446104765,1,0,Non-Buzzer,1.0,0.0,0.265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asyi_i,asyi_i,0.004674557596445084,0.004674557596445084,1,0,Non-Buzzer,0.0,0.0,0.2781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atheon24,atheon24,0.0032588914036750793,0.0032588914036750793,1,0,Non-Buzzer,0.0,0.0,0.3447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awkwardsodium,awkwardsodium,0.003727484028786421,0.003727484028786421,1,0,Non-Buzzer,0.0,0.0,0.7209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ayoitsmoy,ayoitsmoy,0.9989238381385803,0.878030002117157,4,3,Buzzer,3.0,0.0,0.5994,0.75,0.0,2.0,0.03508771929824561,0.0,0.0,0.010576251904360826,0.00016700366286787798
azkiiofifteen96,azkiiofifteen96,0.003973598126322031,0.003973598126322031,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azmnesahi,azmnesahi,0.0025943592190742493,0.0025943592190742493,1,0,Non-Buzzer,0.0,0.0,0.4881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azosarchive,azosarchive,0.0013708834303542972,0.0013708834303542972,1,0,Non-Buzzer,0.0,0.0,0.3173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azraelcode,azraelcode,0.0029679788276553154,0.0029679788276553154,1,0,Non-Buzzer,0.0,0.0,0.4556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azurestasera,azurestasera,0.02131696790456772,0.012154880911111832,2,0,Non-Buzzer,0.0,0.0,0.4651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0nnysidharta,b0nnysidharta,0.0011358524207025766,0.0011358524207025766,1,0,Non-Buzzer,0.0,0.0,0.7002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3rsetubuh,b3rsetubuh,0.07133009284734726,0.07133009284734726,1,0,Non-Buzzer,0.0,0.0,0.3191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
badakmeledak_,badakmeledak_,0.062129054218530655,0.032647956162691116,2,0,Non-Buzzer,0.0,8.0,0.4941,1.0,5.0,0.0,0.08771929824561403,0.0,0.08771929824561403,0.02278790200051833,0.1254197508137764
bananaefootball,bananaefootball,0.585833728313446,0.13833752274513245,7,0,Non-Buzzer,0.0,0.0,0.7978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bantalkusam_id,bantalkusam_id,0.9811136722564697,0.40170201659202576,3,1,Buzzer,0.0,0.0,0.4613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basemole,basemole,0.001161975902505219,0.001161975902505219,1,0,Non-Buzzer,0.0,0.0,0.6003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayiajaib,bayiajaib,0.02362804301083088,0.013092969544231892,2,0,Non-Buzzer,1.0,1.0,0.5146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayoeoe,bayoeoe,0.004339228849858046,0.004339228849858046,1,0,Non-Buzzer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bebasdotid,bebasdotid,0.0009207658004015684,0.0009207658004015684,1,0,Non-Buzzer,0.0,0.0,0.2562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bebeksnorkling,bebeksnorkling,0.002324738074094057,0.002324738074094057,1,0,Non-Buzzer,0.0,0.0,0.3733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biruwahidhan,biruwahidhan,0.0008051900076679885,0.0008051900076679885,1,0,Non-Buzzer,1.0,0.0,0.3227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
black_k00k33,black_k00k33,0.03457404673099518,0.03457404673099518,1,0,Non-Buzzer,1.0,0.0,0.3652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bleubei,bleubei,0.006025843322277069,0.006025843322277069,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blurkaebi,blurkaebi,0.0010327213676646352,0.0010327213676646352,1,0,Non-Buzzer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bmawjy,bmawjy,0.20758776366710663,0.11203621327877045,2,0,Non-Buzzer,2.0,0.0,0.3555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bobbymenra,bobbymenra,0.9938947558403015,0.5066749453544617,2,1,Buzzer,1.0,0.0,0.4896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bobihart,bobihart,0.002187861129641533,0.002187861129641533,1,0,Non-Buzzer,1.0,0.0,0.2476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boiebe,boiebe,0.001903667114675045,0.001903667114675045,1,0,Non-Buzzer,0.0,0.0,0.2648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boihitori,boihitori,0.0011692418484017253,0.0011692418484017253,1,0,Non-Buzzer,1.0,0.0,0.2606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bonboninsegna,bonboninsegna,0.001937648979946971,0.001937648979946971,1,0,Non-Buzzer,1.0,0.0,0.3201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boy_qalam,boy_qalam,0.001636703498661518,0.001636703498661518,1,0,Non-Buzzer,1.0,0.0,0.4078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boyguling,boyguling,0.0017231223173439503,0.0017231223173439503,1,0,Non-Buzzer,0.0,0.0,0.4363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandonsalim,brandonsalim,0.000871137366630137,0.000871137366630137,1,0,Non-Buzzer,1.0,1.0,0.4085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brendybossun,brendybossun,0.0010803522309288383,0.0010803522309288383,1,0,Non-Buzzer,1.0,0.0,0.3148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsrebahan,bsrebahan,0.07509581744670868,0.07509581744670868,1,0,Non-Buzzer,1.0,0.0,0.3454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bttlen1x_,bttlen1x_,0.0035680432338267565,0.0035680432338267565,1,0,Non-Buzzer,0.0,0.0,0.2464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caelumphrince,caelumphrince,0.004668753128498793,0.004668753128498793,1,0,Non-Buzzer,0.0,0.0,0.2099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calvadozze,calvadozze,0.000797021493781358,0.000797021493781358,1,0,Non-Buzzer,1.0,0.0,0.3558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carapaklek,carapaklek,0.9984558820724487,0.9116652011871338,9,8,Buzzer,8.0,0.0,1.0,0.7777777777777778,0.0,7.0,0.12280701754385964,0.0,0.0,0.010576251904360826,0.00016700366286787798
cesyii_,cesyii_,0.002307591727003455,0.002307591727003455,1,0,Non-Buzzer,0.0,0.0,0.3719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaaphrodite,chaaphrodite,0.028151120990514755,0.011197179555892944,3,0,Non-Buzzer,1.0,1.0,0.3896,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cherrya72836061,cherrya72836061,0.011491535231471062,0.0072366707026958466,2,0,Non-Buzzer,0.0,0.0,0.6303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chikxge,chikxge,0.0012068459764122963,0.0012068459764122963,1,0,Non-Buzzer,0.0,0.0,0.5657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choco_cookees,choco_cookees,0.0008051900076679885,0.0008051900076679885,1,0,Non-Buzzer,1.0,0.0,0.3274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrissdhon,chrissdhon,0.012212377041578293,0.012212377041578293,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chudjawa,chudjawa,0.014159020967781544,0.014159020967781544,1,0,Non-Buzzer,0.0,0.0,0.714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chudvette,chudvette,0.006758656818419695,0.006758656818419695,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cipicipacipi,cipicipacipi,0.0008214347762987018,0.0008214347762987018,1,0,Non-Buzzer,0.0,0.0,0.3059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckfoakas,ckfoakas,0.00255713053047657,0.0022395960986614227,2,0,Non-Buzzer,1.0,0.0,0.5638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clarniva,clarniva,0.0012479085708037019,0.0012479085708037019,1,0,Non-Buzzer,0.0,0.0,0.6095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clawhs02,clawhs02,0.009761104360222816,0.006182655226439238,3,0,Non-Buzzer,0.0,0.0,0.3656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloplerr,cloplerr,0.0028164617251604795,0.0028164617251604795,1,0,Non-Buzzer,1.0,1.0,0.6214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cokudevu,cokudevu,0.0008857601787894964,0.0008857601787894964,1,0,Non-Buzzer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cookiesmaungga,cookiesmaungga,0.001874502981081605,0.001874502981081605,1,0,Non-Buzzer,0.0,0.0,0.4349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
