conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,word_count_lang_source,detected_lang,language_filter_reason,is_language_noise
2041503934733525093,2026-04-07 16:44:01+00:00,4,"@myogiadityanath @CMHelpline1076 बंद कर देना चाहिए IGRS और PMO का कंप्लैन सिस्टम जब जनता को धोख़ा ही देना है @BJP4India के बेशर्म सरकारों से -40019526008783, 60000260049631,60000260027329 और 20 से उपर Twitter कंप्लैन @myogiadityanath हिंदू धर्म के नाम पर वोट लो फिर उनको लूटो यही रामराज्य हैं?? https://t.co/5Io5wKT7pH",2041557618343473196,https://pbs.twimg.com/media/HFUR0r-akAAduK4.jpg,myogiadityanath,hi,,0,0,1,https://x.com/ajayrajsahil/status/2041557618343473196,111023313,ajayrajsahil,77,hi,foreign_lang_metadata_hi,True
2041428042439102914,2026-04-07 16:43:09+00:00,1,"• 8 महीने से खराब पड़ा बोर,
• IGRS में 2 महीने का वादा,
और 15 दिन बाद भी जमीन पर सन्नाटा।
क्या जल जीवन मिशन सिर्फ कागजों तक सीमित है?
ग्राम सभा पट्टी बेजांव के लोग आज भी पानी के लिए परेशान हैं ,
आखिर जिम्मेदार कौन?
@UPGovt @CMOfficeUP @DM_Bhadohi 
👉 अब जवाब और कार्रवाई दोनों",2041557403280556176,,ashishyadav1507,hi,,0,1,1,https://x.com/ashishyadav1507/status/2041557403280556176,1244058658637410304,ashishyadav1507,92,hi,foreign_lang_metadata_hi,True
2041540039956685022,2026-04-07 16:38:13+00:00,8,"@myogiadityanath @CMHelpline1076 बंद कर देना चाहिए IGRS और PMO का कंप्लैन सिस्टम जब जनता को धोख़ा ही देना है @BJP4India के बेशर्म सरकारों से -40019526008783, 60000260049631,60000260027329 और 20 से उपर Twitter कंप्लैन @myogiadityanath हिंदू धर्म के नाम पर वोट लो फिर उनको लूटो यही रामराज्य हैं?? https://t.co/s9WLxptU5h",2041556162177618259,https://pbs.twimg.com/media/HFUQf_iakAAD6Ey.jpg,myogiadityanath,hi,,0,0,4,https://x.com/ajayrajsahil/status/2041556162177618259,111023313,ajayrajsahil,77,hi,foreign_lang_metadata_hi,True
2041554679298224327,2026-04-07 16:32:20+00:00,0,@dmjhansi1 लेखपाल ने गलत रिपोर्ट लगा कर igrs 40016626006080 शिकायत को बंद किया पट्टी कुम्हर्रा मोठ झांसी https://t.co/MwrDHWafpG,2041554679298224327,https://pbs.twimg.com/media/HFUPJ6ca8AAKRo_.jpg,dmjhansi1,hi,,0,0,0,https://x.com/Dharmen62409429/status/2041554679298224327,1412794103520137225,Dharmen62409429,36,mr,foreign_lang_metadata_hi,True
2041553958477668852,2026-04-07 16:29:28+00:00,3,"#Aligarh । #AligarhPolice 
वरिष्ठ पुलिस अधीक्षक के निर्देशन में माह मार्च – 2026 में समन्वित शिकायत निवारण प्रणाली – जनसुनवाई पोर्टल (IGRS) पर प्राप्त जनशिकायतों के निस्तारण में जनपद अलीगढ़ व जनपद के 20 थानों को प्रदेश स्तर पर प्राप्त हुआ #प्रथम_स्थान https://t.co/21XxbixxgR",2041553958477668852,https://pbs.twimg.com/media/HFUOTIlbMAACTiP.png,,hi,,0,2,0,https://x.com/aligarhpolice/status/2041553958477668852,736460712529121280,aligarhpolice,87,hi,foreign_lang_metadata_hi,True
2041553660879220949,2026-04-07 16:28:17+00:00,0,@dmjhansi1 सर जी आपके यहां लेखपाल गलत रिपोर्ट लगाकर lgrs की कंप्लेंट क्लोज कर रहे है किसान परेशान हो रहा है उसकी फॉर्मर रजिस्ट्री नहीं हो पा रही है लेखपाल पट्टी कुम्हर्रा मोठ झांसी। Igrs 40016626006080 नाम आधार अनुसार खतौनी में नहीं किया रिपोर्ट लगा दी नाम सही हो गया https://t.co/bdG2ivJArF,2041553660879220949,https://pbs.twimg.com/media/HFUOOlEagAA41H6.jpg,dmjhansi1,hi,,0,0,0,https://x.com/Dharmen62409429/status/2041553660879220949,1412794103520137225,Dharmen62409429,92,hi,foreign_lang_metadata_hi,True
2041551487839658426,2026-04-07 16:19:39+00:00,3,"#lko_police_on_duty
 @DCPWEST1 द्वारा मासिक क्राइम मीटिंग में लंबित विवेचनाओं, IGRS व साइबर शिकायतों के त्वरित व गुणवत्तापूर्ण निस्तारण, प्रभावी गश्त/बीट व्यवस्था सुदृढ़ करने तथा महिला हेल्प डेस्क की समीक्षा कर संवेदनशील मामलों में शीघ्र कार्रवाई के निर्देश दिए गए। @lkopolice https://t.co/VYPaJjjO1O",2041551487839658426,https://pbs.twimg.com/media/HFUMP7ibIAAmm6t.jpg,,hi,,0,1,1,https://x.com/DCPWEST1/status/2041551487839658426,1218926229157486592,DCPWEST1,99,hi,foreign_lang_metadata_hi,True
2041548129108193487,2026-04-07 16:06:18+00:00,0,IGRS KONTOL,2041548129108193487,,,sl,,0,0,0,https://x.com/KevinSanja1717/status/2041548129108193487,1968742157231271936,KevinSanja1717,2,id,too_short_leq_2_words,True
2041547411756331304,2026-04-07 16:03:27+00:00,0,"ये कोई हादसा है या हत्या ?

कार वाले ने जिसे उड़ाया है, वे आगरा के ट्रांसपोर्टर अली असगर थे. असगर ने हफ़्ते भर पहले प्रेस कॉन्फ्रेंस करके GST अफसरों पर जबरन पैसा वसूलने का आरोप लगाया था. 

असगर और इनके साथी ने  GST अफसरों की शिकायत CM हेल्पलाइन, IGRS, प्रमुख सचिव तक से की थी. https://t.co/BOCe57CwnP",2041547411756331304,https://pbs.twimg.com/ext_tw_video_thumb/2041547378541699072/pu/img/JxiSbbxaf8DYXWEt.jpg,,hi,,0,1,0,https://x.com/ShaniRajVerma1/status/2041547411756331304,1383766548402212868,ShaniRajVerma1,90,hi,foreign_lang_metadata_hi,True
2041541570995028360,2026-04-07 15:40:15+00:00,3,"#सुलतानपुर #Sultanpur 
#मार्च महीने में जारी #IGRS रैंकिंग में @sultanpurpolice को मिली पहली रैंक, लगातार 5 वीं बार फर्स्ट रैंक बरकरार, #SP @ipsCharuNigam ने दी #IGRS_Team को बधाई 
@CMOfficeUP @myogiadityanath @adgzonelucknow https://t.co/ViyiLhHicf",2041541570995028360,https://pbs.twimg.com/media/HFUDPUgacAA08s3.jpg,,hi,,0,0,0,https://x.com/amethi_samachar/status/2041541570995028360,1508788508177010695,amethi_samachar,54,hi,foreign_lang_metadata_hi,True
2041540670163398680,2026-04-07 15:36:40+00:00,24,"ये कोई हादसा है या हत्या ?

कार वाले ने जिसे उड़ाया है, वे आगरा के ट्रांसपोर्टर अली असगर थे. असगर ने हफ़्ते भर पहले प्रेस कॉन्फ्रेंस करके GST अफसरों पर जबरन पैसा वसूलने का आरोप लगाया था. 

असगर और इनके साथी ने  GST अफसरों की शिकायत CM हेल्पलाइन, IGRS, प्रमुख सचिव तक से की थी.उन https://t.co/pBNZTG4MFD",2041540670163398680,https://pbs.twimg.com/amplify_video_thumb/2041540614320517120/img/nrdaPfJ16TB7auJA.jpg,,hi,,0,1,11,https://x.com/priyarajputlive/status/2041540670163398680,1482045835454328832,priyarajputlive,91,hi,foreign_lang_metadata_hi,True
2041098914246623338,2026-04-07 15:26:31+00:00,0,"@SawarnOrgRsp @myogiadityanath @Uppolice @neha_laldas Meine President, PM of India, CM UP, Chief Secretary, UP, IGRS Portal, 1076, Revenue Board, Divis Commission, DM, SDM Tehsildar, SP, SHO sabko apne plot par kabje ke report ke par koi karvahe nahi hue. Jisko dekh kar lagta hai hamare saath Independence ke name par dhoka hua hai.",2041538117166133354,,SawarnOrgRsp,in,,0,2,0,https://x.com/NitinKumar37172/status/2041538117166133354,1826225339238162432,NitinKumar37172,53,en,india_noise,True
2041537454520574213,2026-04-07 15:23:53+00:00,5,"उत्तरप्रदेश में महराजगंज जिला एक बार फिर एसपी शक्ति मोहन अवस्थी के बतौर लीडिंग कप्तान के रूप में  प्रदेश में नंबर वन पर बना ! पुलिस कप्तान ने थानेदारों को एक एक हजार तो वही IGRS पुलिसकर्मी को 500 -500 सौ रूपये नगद दिए...!
#Maharajganj #महराजगंज #यूपी #शक्तिमोहनअवस्थी https://t.co/vuwkN4AnAm",2041537454520574213,https://pbs.twimg.com/media/HFT_feyaUAE8mdj.jpg,,hi,,0,0,0,https://x.com/SarveshguptaANB/status/2041537454520574213,940824583430721537,SarveshguptaANB,91,hi,foreign_lang_metadata_hi,True
2041535114052878597,2026-04-07 15:14:35+00:00,7,"सुल्तानपुर : IGRS मासिक रैंकिंग में आया बड़ा सुधार

➡सुल्तानपुर पुलिस को मिला प्रदेश में प्रथम स्थान
➡सभी 20 थानों पर IGRS शिकायतों का शत प्रतिशत निवारण
➡शासन द्वारा की गई मॉनिटरिंग में मिला प्रथम स्थान
➡एसपी चारु निगम के निर्देशन में आया प्रथम स्थान 

 #Sultanpur https://t.co/jDcGrCa8G8",2041535114052878597,https://pbs.twimg.com/media/HFT9VDFacAAYjtT.png,,hi,,0,0,0,https://x.com/bstvlive/status/2041535114052878597,4453205292,bstvlive,96,hi,foreign_lang_metadata_hi,True
2041040216463696212,2026-04-07 15:11:47+00:00,0,"@khabartaklive24 बहुत सराहनीय कार्य 👏 IGRS पोर्टल ने सच में आम जनता के लिए उम्मीद की किरण का काम किया है। ऐसे प्रभावी कदमों से लोगों का विश्वास और मजबूत होता है। बहुत बढ़िया पहल।”

@CMOfficeUP",2041534406964478216,,khabartaklive24,hi,,0,0,0,https://x.com/faisala07346240/status/2041534406964478216,1728459274064683008,faisala07346240,58,hi,foreign_lang_metadata_hi,True
2041522400425320593,2026-04-07 14:24:04+00:00,4,"👉 IGRS एवं मुख्यमंत्री हेल्पलाइन मूल्यांकन में जनपद प्रतापगढ़ ने किया उत्कृष्ट प्रदर्शन, प्रदेश में प्रथम स्थान प्राप्त-

➡️ IGRS (इंटीग्रेटेड ग्रीवांस रिड्रेसल सिस्टम) एवं मुख्यमंत्री हेल्पलाइन से संबंधित माह मार्च 2026 की मूल्यांकन रिपोर्ट में जनपद प्रतापगढ़ ने उत्कृष्ट एवं https://t.co/V9X6iKHY7H",2041522400425320593,https://pbs.twimg.com/media/HFTxsscbYAASAGY.jpg,,hi,,0,1,0,https://x.com/pratapgarhpol/status/2041522400425320593,1471881025,pratapgarhpol,106,hi,foreign_lang_metadata_hi,True
2041516833254367264,2026-04-07 14:01:57+00:00,1,"#बरेली

♦IGRS जनसुनवाई पोर्टल के निस्तारण में बरेली पुलिस अव्वल

♦मार्च 2026 की रैंकिंग में उत्तर प्रदेश में ‘प्रथम स्थान’ हासिल

♦बरेली, बदायूं, शाहजहांपुर और पीलीभीत ने संयुक्त रूप से टॉप किया

♦परिक्षेत्र के 84 थानों का प्रदर्शन भी रहा नंबर-1

♦शिकायतों के त्वरित और https://t.co/NTo1WOjph7",2041516833254367264,https://pbs.twimg.com/amplify_video_thumb/2041516787238608896/img/r-qASlmEHvc2Q2h0.jpg,,hi,,0,0,1,https://x.com/Knewsindia/status/2041516833254367264,2495818501,Knewsindia,100,hi,foreign_lang_metadata_hi,True
2041156884649140302,2026-04-07 14:01:46+00:00,0,@bstvlive @deo__kaushambi कोई कार्यवाही नहीं होती IGRS पर 11 बार शिकायत के बाद भी Gonda,2041516789386133595,,bstvlive,hi,,0,0,0,https://x.com/As195700/status/2041516789386133595,1952347070226161665,As195700,24,hi,foreign_lang_metadata_hi,True
2041516494681768189,2026-04-07 14:00:36+00:00,13,"पुलिस आयुक्त श्री रघुबीर लाल के निर्देशन में कमिश्नरेट के 52 थानों द्वारा जनशिकायतों का गुणवत्तापूर्ण एवं समयबद्ध निस्तारण करते हुए  माह मार्च 2026 की IGRS रैंकिंग में लगातार दूसरे माह प्रदेश में प्रथम स्थान प्राप्त किया।
@Uppolice https://t.co/j6XwQtdIaU",2041516494681768189,https://pbs.twimg.com/media/HFTsWCoaAAECUwj.png,,hi,,0,0,2,https://x.com/kanpurnagarpol/status/2041516494681768189,712246765731205120,kanpurnagarpol,89,hi,foreign_lang_metadata_hi,True
2041516051348033782,2026-04-07 13:58:50+00:00,1,"IGRS निस्तारण में बरेली पुलिस नंबर-1, पूरे प्रदेश में पहला स्थान, मार्च 2026 रैंकिंग में बरेली परिक्षेत्र अव्वल, 84 थानों का प्रदर्शन टॉप, डीआईजी अजय साहनी के नेतृत्व में मिली बड़ी सफलता

@igrangebareilly @adgzonebareilly @bareillypolice https://t.co/l3IlrN965q",2041516051348033782,,,hi,,0,1,1,https://x.com/imShanu18/status/2041516051348033782,1247934828420296706,imShanu18,72,hi,foreign_lang_metadata_hi,True
2041499970327765272,2026-04-07 13:28:59+00:00,0,@Quinny_hrly IGRS?,2041508538976264475,,Quinny_hrly,sl,,0,1,0,https://x.com/Youronlymeta/status/2041508538976264475,1993542330004258817,Youronlymeta,2,en,too_short_leq_2_words,True
2041506081466458577,2026-04-07 13:19:13+00:00,2,"बाह तहसील में IGRS बना मजाक 
लेखपाल और कानूनगो तहसील में बैठकर ही बिना मौके की जांच किए फर्जी आख्या लगाकर शिकायतों का निस्तारण कर रहे हैं।
कानूनगो रामहरी का बयान—“मैं तो रिटायर होने वाला हूं, लेखपाल की रिपोर्ट पर साइन कर दिए।”
भ्रष्टाचार चरम पर, प्रशासन मौन क्यों?
#Agra #UPGovt https://t.co/EO6C5uYTEE",2041506081466458577,https://pbs.twimg.com/amplify_video_thumb/2041505944090365952/img/6aHJXDSpqZR8M-A4.jpg,,hi,,0,1,1,https://x.com/ArvindS66341054/status/2041506081466458577,1479023314748067841,ArvindS66341054,100,hi,foreign_lang_metadata_hi,True
2041502617919189120,2026-04-07 13:05:28+00:00,5,"मिर्जापुर : बरकछा चौकी पर तैनात दारोगा रमाशंकर यादव IGRS के निस्तारण में डालते है फर्जी गवाह, अलग-अलग मामलों में किया निस्तारण, कई सालो से एक ही चौकी पर टिके हैं रमाशंकर यादव,मुख्यमंत्री की प्राथमिकता में है, दारोगा रमाशंकर यादव कर रहे हैं खेल, देहात कोतवाली के बरकछा चौकी का https://t.co/4rBpZZtrYB",2041502617919189120,https://pbs.twimg.com/amplify_video_thumb/2041502355724840960/img/laqMfNigtQQ55kpE.jpg,,hi,,1,0,5,https://x.com/Mirzapuriy/status/2041502617919189120,762364938526400512,Mirzapuriy,102,hi,foreign_lang_metadata_hi,True
2041490864292421674,2026-04-07 12:18:47+00:00,0,"दलित बस्ती का रास्ता भी बंद किया जा रहा है 😡
मैंने कई बार शिकायत की लेकिन कोई कार्रवाई नहीं हुई:
IGRS नंबर:
40016026003481
40016025017234
30083426000410
30083426000362
60000260054644
लेखपाल और सचिव मौके पर आए बिना गलत रिपोर्ट लगा देते हैं।",2041490872844669211,,Anoop_Jatav9555,hi,,0,1,0,https://x.com/Anoop_Jatav9555/status/2041490872844669211,1808817378471596032,Anoop_Jatav9555,66,hi,foreign_lang_metadata_hi,True
2041488064141529098,2026-04-07 12:07:38+00:00,0,"मैं एक शिकायत IGRS के माध्यम से पुलिस अधीक्षक SANTKABIR NAGAR को 23/03/2026 को ऑनलाइन कर्ता हूं जो CO साहब KHALILABAD को जांच मिलती है और साहब बिना शिकायत कर्ता से संपर्क किए ही मामले को 02/04/2026 को निस्तारण कर देते है 
@myogiadityanath @CMOfficeUP @santkabirnagpol @digbasti https://t.co/bJ0KuzmxxH",2041488064141529098,https://pbs.twimg.com/media/HFTSkxAaoAAMb0X.jpg,,hi,,0,1,0,https://x.com/SumitSi854/status/2041488064141529098,1038431890477383680,SumitSi854,80,hi,foreign_lang_metadata_hi,True
2041477237866946872,2026-04-07 11:28:34+00:00,1,"@vipinshukla86 @myogiadityanath @CMOfficeUP @homeupgov @UPGovt @shalabhmani @bstvlive @yadavakhilesh IGRS में आश्वासन देना आसान है, लेकिन 15 दिन होने को है, अभी भी जमीन पर शून्य काम दिख रहा है।
ग्राम सभा पट्टी बेजांव के लोग 8 महीने से पानी के संकट में हैं।
क्या जिम्मेदार विभाग जवाबदेही तय करेगा? 
या सिर्फ फाइलों में ही समाधान होगा?",2041478232768475263,,vipinshukla86,hi,,0,0,0,https://x.com/ashishyadav1507/status/2041478232768475263,1244058658637410304,ashishyadav1507,94,hi,foreign_lang_metadata_hi,True
2041477237866946872,2026-04-07 11:26:56+00:00,1,"ग्राम सभा पट्टी बेजांव में 8 महीने से बोर खराब।
IGRS में वादा 2 महीने का, 15 दिन में काम शून्य।
कब मिलेगा पानी? 🚰",2041477821814771912,,vipinshukla86,hi,,0,0,0,https://x.com/vipinshukla86/status/2041477821814771912,1261912274584780801,vipinshukla86,41,hi,foreign_lang_metadata_hi,True
2041428042439102914,2026-04-07 11:26:50+00:00,0,"@ashishyadav1507 @UPGovt @CMOfficeUP @myogiadityanath @homeupgov @shalabhmani @bstvlive @yadavakhilesh ग्राम सभा पट्टी बेजांव में 8 महीने से बोर खराब।
IGRS में वादा 2 महीने का, 15 दिन में काम शून्य।
कब मिलेगा पानी? 🚰",2041477797009576443,,vipinshukla86,hi,,0,0,0,https://x.com/vipinshukla86/status/2041477797009576443,1261912274584780801,vipinshukla86,49,hi,foreign_lang_metadata_hi,True
2041477237866946872,2026-04-07 11:24:36+00:00,2,"ग्राम सभा पट्टी बेजांव में #JalJeevanMission का बोर 8 महीने से खराब।
IGRS में 2 महीने का आश्वासन, 15 दिन में भी काम नहीं।
क्या ये सिर्फ कागज़ी वादा है? 🚰❓
@myogiadityanath @CMOfficeUP @homeupgov @UPGovt @shalabhmani @bstvlive @yadavakhilesh",2041477237866946872,,,hi,,0,2,0,https://x.com/vipinshukla86/status/2041477237866946872,1261912274584780801,vipinshukla86,55,hi,foreign_lang_metadata_hi,True
2041428042439102914,2026-04-07 11:24:26+00:00,1,"@ashishyadav1507 @UPGovt @CMOfficeUP ग्राम सभा पट्टी बेजांव में #JalJeevanMission का बोर 8 महीने से खराब।
IGRS में 2 महीने का आश्वासन, 15 दिन में भी काम नहीं।
क्या ये सिर्फ कागज़ी वादा है? 🚰❓
@myogiadityanath @CMOfficeUP @homeupgov @UPGovt @shalabhmani @bstvlive @yadavakhilesh",2041477193721954385,,ashishyadav1507,hi,,0,1,0,https://x.com/vipinshukla86/status/2041477193721954385,1261912274584780801,vipinshukla86,58,hi,foreign_lang_metadata_hi,True
2041428042439102914,2026-04-07 10:52:41+00:00,1,"सबसे चौंकाने वाली बात 👇
ग्राम सभा पट्टी बेजांव में जल जीवन मिशन का बोर पिछले 8 महीनों से खराब पड़ा है।
फिर IGRS में 2 महीने में ठीक करने का आश्वासन क्यों?
और 15 दिन में भी कोई काम नहीं?
क्या 8 महीने से लोगों को पानी के लिए यूं ही छोड़ दिया गया है?
@UPGovt @CMOfficeUP कृपया तुरंत https://t.co/vhB0EXyKKj",2041469202205438391,https://pbs.twimg.com/media/HFTBZ7zaMAAAr4T.jpg,ashishyadav1507,hi,,1,1,0,https://x.com/ashishyadav1507/status/2041469202205438391,1244058658637410304,ashishyadav1507,97,hi,foreign_lang_metadata_hi,True
2041465265419100533,2026-04-07 10:37:02+00:00,0,saw a jp tweet pun-ing id to 淫ドネシア because of the igrs thing &amp; idk if i can laugh or should i feel offended 😭,2041465265419100533,,,ja,,0,0,0,https://x.com/AniManGa19930/status/2041465265419100533,90106752,AniManGa19930,25,en,foreign_lang_metadata_ja,True
2041463424253841890,2026-04-07 10:29:43+00:00,0,"@DM_PRAYAGRAJ @UPGovt @myogiadityanath मैंने IGRS पोर्टल के माध्यम से कई शिकायतें दर्ज कराई हैं, लेकिन दुर्भाग्यवश, मुझे उनके जवाब में भ्रामक और झूठी रिपोर्ट दिया गया। अभी तक कोई समाधान नहीं हो सका है। पिछली शिकायतों के क्रमांक और JE द्वारा दिए गए आश्वासनों की प्रति संलग्न की हैं https://t.co/kApDdqAu1k",2041463424253841890,https://pbs.twimg.com/media/HFS8Jona0AAvVTT.jpg,DM_PRAYAGRAJ,hi,,0,0,0,https://x.com/Rdhuria1724/status/2041463424253841890,1664549617,Rdhuria1724,93,hi,foreign_lang_metadata_hi,True
2041130581447344251,2026-04-07 10:14:50+00:00,0,"@DmSonbhadra @CMOfficeUP @ChiefSecyUP @PMOIndia_RC IGRS पर झूठा निस्तारण,  2 बार @DmSonbhadra  को डाक से पत्र,  1 बार तहसील दिवस मे सामने से शिकायत पत्र देने के बावजूद भी व न्यायालय के आदेश के बाद भी  कोई सुनवाई नहीं करना. विपक्ष द्वारा लगातर खेती करने से रोक टोक किया ही जा रहा रहा है  @CMOfficeUP  @myogioffice @ChiefSecyUP https://t.co/Ze3pOKG4f9",2041459679247958184,https://pbs.twimg.com/media/HFS4v6baUAA9Xzm.jpg,DmSonbhadra,hi,,0,0,0,https://x.com/Avinash53238080/status/2041459679247958184,1412521358601297922,Avinash53238080,94,hi,foreign_lang_metadata_hi,True
2041459537673400767,2026-04-07 10:14:16+00:00,0,"आंवला तहसील में 'हवाई' हो रही जनसुनवाई!  IGRS पोर्टल पर मिली शिकायतों का बिना धरातल पर जांच किए 'फर्जी निस्तारण' किया जा रहा है न हस्ताक्षर, न मुहर सिर्फ दफ्तर में बैठकर कागजों में न्याय हो रहा है। @DMBareilly कृपया इस गंभीर मामले का संज्ञान लें और दोषियों पर कार्रवाई करें।",2041459537673400767,,,hi,,0,0,0,https://x.com/Bablusagarmedia/status/2041459537673400767,1011066878339346432,Bablusagarmedia,93,hi,foreign_lang_metadata_hi,True
2010660703657656355,2026-04-07 10:07:44+00:00,1,"@PuVVNLHQ @puvvnlvaranasi @sanjaypatijp @ShadowSakshi @PuvvnlGzp57770 @EMofficeUP @aksharmaBharat @narendramodi @myogiadityanath @JPNadda @PMOIndia @CMOfficeUP @mygovindia @UPGovt @BJP4India @BJP4UP @RSSorg @AKSharmaOffice @NigamPrayagraj @UPPCLLKO @Puvvnlghaz41376 @puvvnlvarans @PMSuryaGhar @myogioffice @PMOIndia_RC @KHURAPATT @dir_ed @IncomeTaxIndia @cbic_india @meevkt @bstvlive @DainikBhaskar @barandbench @Bhupendraupbjp @AhteshamFIN @DoT_India @CBIHeadquarters @ACOUPPolice @ChiefSecyUP @FinMinIndia @AdminGhazipur @AmarUjalaNews @Swamy39 @4pmnews_network @MD_PuVVNL @BBCWorld @BBCHindi @CMHelpline1076 बंद कर देना चाहिए IGRS और PMO का कंप्लैन सिस्टम जब जनता को धोख़ा ही देना है @BJP4India के बेशर्म सरकारों से -40019526008783, 60000260049631,60000260027329 और 20 से उपर Twitter कंप्लैन @myogiadityanath हिंदू धर्म के नाम पर वोट लो फिर उनको लूटो यही रामराज्य हैं?? https://t.co/s2B1NeeN1f",2041457889920045358,https://pbs.twimg.com/media/HFS3HJVaAAAHobC.jpg,ajayrajsahil,hi,,0,1,1,https://x.com/ajayrajsahil/status/2041457889920045358,111023313,ajayrajsahil,123,en,foreign_lang_metadata_hi,True
2041457424654381094,2026-04-07 10:05:53+00:00,0,"Hello , मैने मार्च 2026 में गलत बिल को लेकर igrs किया था लेकिन उसमें भी गलत रीडिंग के साथ निस्तारण किया गया है जब की हमारा मीटर रीडिंग कम और बिल ज्यादा रीडिंग का बना है। ये प्रक्रिया लगभग हर महीने होती है। मीटर रीडर बिना रीडिंग देखे ही अनुमान से गलत बिल बनाता है।",2041457424654381094,,,hi,,0,1,0,https://x.com/SMaurya02935762/status/2041457424654381094,1463110172524437504,SMaurya02935762,94,hi,foreign_lang_metadata_hi,True
2041457163613470996,2026-04-07 10:04:50+00:00,0,"मिर्जापुर में IGRS निस्तारण में फर्जीवाड़े का आरोप

➡️ बरकछा चौकी पर तैनात दारोगा पर गंभीर आरोप
➡️ रमाशंकर यादव पर फर्जी गवाह खड़े करने का आरोप
➡️ लंबे समय से एक ही चौकी पर तैनाती को लेकर सवाल
➡️ देहात कोतवाली के बरकछा चौकी का मामला

#Mirzapur #UPPolice #IGRS #CrimeNews https://t.co/C6pyi3N7Qc",2041457163613470996,https://pbs.twimg.com/media/HFS2X1DbYAA2YD2.png,,hi,,0,1,0,https://x.com/bharatbuzzlive/status/2041457163613470996,1997654278031523840,bharatbuzzlive,88,hi,foreign_lang_metadata_hi,True
2041448175874228381,2026-04-07 09:29:08+00:00,0,"@myogiadityanath महोदय,मैने दो IGRS 40019026005504 एवं400190267021 किया मृत्यु प्रमाण पत्र को लेकर जो कि रिजॉल्व कर दिया गया वेबसाइट पर जबकि वास्तविक में समाधान हुआ ही नहीं है मै बहुत परेशान हो चुका हु अधिकारियों की मनमानी से कृपया संज्ञान ले।मेरी मदद करे महोदय,धन्यवाद 9650410220",2041448175874228381,,myogiadityanath,hi,,0,0,0,https://x.com/ShaileshYa1221/status/2041448175874228381,2002510559716220929,ShaileshYa1221,86,hi,foreign_lang_metadata_hi,True
2041443088296734725,2026-04-07 09:08:55+00:00,0,"@GauribazarB महोदय,मैने दो IGRS 40019026005504 एवं 400190267021 किया मृत्यु प्रमाण पत्र को लेकर जो कि रिजॉल्व कर दिया गया  वेबसाइट पर जबकि वास्तविक में समाधान हुआ ही नहीं है मै बहुत परेशान हो चुका हु अधिकारियों की मनमानी से कृपया संज्ञान ले।मेरी मदद करे महोदय, धन्यवाद 9650410220",2041443088296734725,,GauribazarB,hi,,0,0,0,https://x.com/ShaileshYa1221/status/2041443088296734725,2002510559716220929,ShaileshYa1221,86,hi,foreign_lang_metadata_hi,True
2041442756602765493,2026-04-07 09:07:36+00:00,0,"IGRS SITE IN  DISTRICT TAHSIL KASGANJ IS  WORKING VERY SLOW FARMERS ARE FACING PROBLEM TO DO REGISTRY 
THERE IS OUT SIDE OFFICE PLEASE DIRECT CONCERN DEPARTMENT SO THAT IGRS SITE RUN SMOOTHLY @myogioffice @myogiadityanath @DmKasganj @AmitShahOffice @UPGovt",2041442756602765493,,,en,,0,0,0,https://x.com/0abcf5330b29420/status/2041442756602765493,3298274966,0abcf5330b29420,37,en,india_noise,True
2041441111173116232,2026-04-07 09:01:03+00:00,0,"@dmdeoria महोदया,मैने दो IGRS 40019026005504 एवं 400190267021 किया मृत्यु प्रमाण पत्र को लेकर जो कि रिजॉल्व कर दिया गया  वेबसाइट पर जबकि वास्तविक में समाधान हुआ ही नहीं है मै बहुत परेशान हो चुका हु अधिकारियों की मनमानी से कृपया संज्ञान ले।मेरी मदद करे महोदया, धन्यवाद 9650410220",2041441111173116232,,dmdeoria,hi,,0,0,0,https://x.com/ShaileshYa1221/status/2041441111173116232,2002510559716220929,ShaileshYa1221,86,hi,foreign_lang_metadata_hi,True
2041439533208883452,2026-04-07 08:54:47+00:00,0,"@CMOfficeUP महोदय मैने दो IGRS 40019026005504 एवं 400190267021 किया मृत्यु प्रमाण पत्र को लेकर जो कि रिजॉल्व कर दिया गया  वेबसाइट पर जबकि वास्तविक में समाधान हुआ ही नहीं है मै बहुत परेशान हो चुका हु अधिकारियों की मनमानी से कृपया संज्ञान ले।मेरी मदद कई महोदय, धन्यवाद",2041439533208883452,,CMOfficeUP,hi,,0,0,0,https://x.com/ShaileshYa1221/status/2041439533208883452,2002510559716220929,ShaileshYa1221,85,hi,foreign_lang_metadata_hi,True
2041432882225533150,2026-04-07 08:28:21+00:00,1,"भदोही | पट्टी बेजांव 👇
IGRS पर वादा—2 महीने में रिबोर, पानी चालू

⏳ 15 दिन बाद भी:
न काम, न पानी

कागज़ी योजना या जमीनी हकीकत?
#JalJeevanMission #Bhadohi
@myogiadityanath @CMOfficeUP @homeupgov @UPGovt @shalabhmani",2041432882225533150,,,hi,,0,0,0,https://x.com/vipinshukla86/status/2041432882225533150,1261912274584780801,vipinshukla86,50,hi,foreign_lang_metadata_hi,True
